"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
"20220406","상추","84000","100500","null","0.0","103000","22.6","107400","27.9"
"20220405","상추","86000","100500","103000","19.8","134000","55.8","109500","27.3"
"20220404","상추","121000","100500","95000","-21.5","null","0.0","104500","-13.6"
"20220402","상추","105000","100500","89000","-15.2","94000","-10.5","109000","3.8"
"20220401","상추","91000","100500","87000","-4.4","95000","4.4","104500","14.8"
"20220331","상추","83000","100500","100000","20.5","102000","22.9","116750","40.7"
"20220330","상추","87000","100500","100000","14.9","108000","24.1","118200","35.9"
"20220329","상추","88000","100500","100000","13.6","131000","48.9","109500","24.4"
"20220328","상추","109000","100500","100000","-8.3","null","0.0","101500","-6.9"
"20220326","상추","95000","100500","90000","-5.3","94000","-1.1","98250","3.4"
"20220325","상추","87000","100500","79000","-9.2","91000","4.6","102750","18.1"
"20220324","상추","86000","100500","73000","-15.1","97000","12.8","100750","17.2"
"20220323","상추","88000","100500","78000","-11.4","102000","15.9","104200","18.4"
"20220322","상추","91000","100500","79000","-13.2","131000","44.0","105500","15.9"
"20220321","상추","127000","100500","106000","-16.5","null","0.0","97250","-23.4"
"20220319","상추","107000","100500","85000","-20.6","97000","-9.3","97250","-9.1"
"20220318","상추","86000","100500","82000","-4.7","94000","9.3","98250","14.2"
"20220317","상추","89000","100500","80000","-10.1","95000","6.7","103500","16.3"
"20220316","상추","96000","100500","80000","-16.7","98000","2.1","104200","8.5"
"20220315","상추","107000","100500","75000","-29.9","123000","15.0","105500","-1.4"
"20220314","상추","122000","100500","90000","-26.2","null","0.0","99000","-18.9"
"20220312","상추","111000","100500","80000","-27.9","88000","-20.7","95750","-13.7"
"20220310","상추","91000","100500","70000","-23.1","92000","1.1","97750","7.4"
"20220309","상추","96000","100500","76000","-20.8","98000","2.1","102600","6.9"
"20220308","상추","100000","100500","86000","-14.0","116000","16.0","103750","3.8"
"20220307","상추","136000","100500","130000","-4.4","null","0.0","95500","-29.8"
"20220305","상추","103000","100500","87000","-15.5","83000","-19.4","91750","-10.9"
"20220304","상추","95000","100500","101000","6.3","81000","-14.7","101000","6.3"
"20220303","상추","93000","100500","null","0.0","90000","-3.2","94750","1.9"
"20220302","상추","89000","100500","null","0.0","87000","-2.2","100600","13.0"
"20220301","상추","87000","100500","null","0.0","57000","-34.5","81250","-6.6"
"20220228","상추","100000","100500","94000","-6.0","null","0.0","88750","-11.3"
"20220226","상추","90000","100500","86000","-4.4","80000","-11.1","84000","-6.7"
"20220225","상추","79000","100500","81000","2.5","77000","-2.5","86750","9.8"
"20220224","상추","73000","100500","103000","41.1","79000","8.2","89000","21.9"
"20220223","상추","78000","100500","null","0.0","75000","-3.8","81750","4.8"
"20220222","상추","79000","100500","82000","3.8","92000","16.5","84200","6.6"
"20220221","상추","106000","100500","76000","-28.3","null","0.0","84750","-20.0"
"20220219","상추","85000","100500","77000","-9.4","81000","-4.7","76750","-9.7"
"20220218","상추","82000","100500","70000","-14.6","82000","0.0","86500","5.5"
"20220217","상추","80000","100500","86000","7.5","81000","1.3","88333","10.4"
"20220216","상추","80000","100500","null","0.0","82000","2.5","83000","3.8"
"20220215","상추","75000","100500","81000","8.0","91000","21.3","79000","5.3"
"20220214","상추","90000","100500","77000","-14.4","null","0.0","80000","-11.1"
"20220212","상추","80000","100500","77000","-3.8","null","0.0","88000","10.0"
"20220211","상추","73000","100500","72000","-1.4","66000","-9.6","82750","13.4"
"20220210","상추","70000","100500","88000","25.7","93000","32.9","84000","20.0"
"20220209","상추","76000","100500","null","0.0","84000","10.5","84000","10.5"
"20220208","상추","86000","100500","78000","-9.3","108000","25.6","87800","2.1"
"20220207","상추","130000","100500","74000","-43.1","null","0.0","73667","-43.3"
"20220205","상추","87000","100500","73000","-16.1","68000","-21.8","77667","-10.7"
"20220204","상추","101000","100500","72000","-28.7","66000","-34.7","84750","-16.1"
"20220129","상추","95000","100500","67000","-29.5","73000","-23.2","74000","-22.1"
"20220128","상추","94000","100500","61000","-35.1","74000","-21.3","82667","-12.1"
"20220127","상추","89000","100500","71000","-20.2","75000","-15.7","71000","-20.2"
"20220126","상추","86000","100500","null","0.0","73000","-15.1","80250","-6.7"
"20220125","상추","81000","100500","86000","6.2","83000","2.5","77500","-4.3"
"20220124","상추","103000","100500","80000","-22.3","null","0.0","79000","-23.3"
"20220122","상추","82000","100500","77000","-6.1","71000","-13.4","81500","-0.6"
"20220121","상추","76000","100500","68000","-10.5","66000","-13.2","89000","17.1"
"20220120","상추","73000","100500","73000","0.0","65000","-11.0","85250","16.8"
"20220119","상추","77000","100500","null","0.0","69000","-10.4","80750","4.9"
"20220118","상추","70000","100500","81000","15.7","93000","32.9","81400","16.3"
"20220117","상추","86000","100500","76000","-11.6","null","0.0","73750","-14.2"
"20220115","상추","81000","100500","66000","-18.5","69000","-14.8","72500","-10.5"
"20220114","상추","77000","100500","46000","-40.3","72000","-6.5","76500","-0.6"
"20220113","상추","75000","100500","87000","16.0","66000","-12.0","72250","-3.7"
"20220112","상추","77000","100500","87000","13.0","53000","-31.2","71750","-6.8"
"20220111","상추","72000","100500","85000","18.1","44000","-38.9","69250","-3.8"
"20220110","상추","88000","100500","77000","-12.5","null","0.0","77000","-12.5"
"20220108","상추","78000","100500","75000","-3.8","65000","-16.7","78250","0.3"
"20220107","상추","74000","100500","74000","0.0","77000","4.1","91500","23.6"
"20220106","상추","71000","100500","84000","18.3","78000","9.9","87750","23.6"
"20220105","상추","73000","100500","null","0.0","78000","6.8","84250","15.4"
"20220104","상추","72000","100500","74000","2.8","101000","40.3","85600","18.9"
"20220103","상추","79000","100500","64000","-19.0","null","0.0","104750","32.6"
"20211231","상추","101000","100500","63000","-37.6","100000","-1.0","110250","9.2"
"20211230","상추","88000","100500","63000","-28.4","84000","-4.5","104500","18.8"
"20211229","상추","67000","100500","69000","3.0","84000","25.4","94250","40.7"
"20211228","상추","61000","100500","null","0.0","97000","59.0","87600","43.6"
"20211227","상추","71000","100500","77000","8.5","null","0.0","78000","9.9"
"20211225","상추","86000","100500","71000","-17.4","69000","-19.8","78500","-8.7"
"20211224","상추","80000","100500","75000","-6.3","68000","-15.0","85250","6.6"
"20211223","상추","79000","100500","78000","-1.3","74000","-6.3","86250","9.2"
"20211222","상추","77000","100500","94000","22.1","70000","-9.1","79750","3.6"
"20211221","상추","68000","100500","null","0.0","82000","20.6","82600","21.5"
"20211220","상추","73000","100500","84000","15.1","null","0.0","80500","10.3"
"20211218","상추","81000","100500","70000","-13.6","55000","-32.1","70000","-13.6"
"20211217","상추","76000","100500","71000","-6.6","52000","-31.6","73000","-3.9"
"20211216","상추","41000","100500","70000","70.7","58000","41.5","75000","82.9"
"20211215","상추","66000","100500","80000","21.2","63000","-4.5","70750","7.2"
"20211214","상추","46000","100500","null","0.0","79000","71.7","73800","60.4"
"20211213","상추","87000","100500","78000","-10.3","null","0.0","68000","-21.8"
"20211212","상추","87000","100500","75000","-13.8","74000","-14.9","71200","-18.2"
"20211211","상추","85000","100500","75000","-11.8","64000","-24.7","68750","-19.1"
"20211210","상추","77000","100500","83000","7.8","63000","-18.2","72250","-6.2"
"20211209","상추","72000","100500","83000","15.3","66000","-8.3","75667","5.1"
"20211208","상추","75000","100500","98000","30.7","66000","-12.0","75200","0.3"
"20211207","상추","74000","100500","null","0.0","77000","4.1","74200","0.3"
"20211206","상추","84000","100500","91000","8.3","null","0.0","73500","-12.5"
"20211204","상추","74000","100500","81000","9.5","67000","-9.5","72000","-2.7"
"20211203","상추","64000","100500","83000","29.7","65000","1.6","73750","15.2"
"20211202","상추","68000","100500","76000","11.8","62000","-8.8","75500","11.0"
"20211201","상추","61000","100500","89000","45.9","59000","-3.3","70250","15.2"
"20211130","상추","63000","100500","92000","46.0","68000","7.9","74000","17.5"
"20211129","상추","69000","100500","74000","7.2","null","0.0","74000","7.2"
"20211127","상추","77000","100500","62000","-19.5","72000","-6.5","77000","0.0"
"20211126","상추","74000","100500","69000","-6.8","68000","-8.1","74250","0.3"
"20211125","상추","71000","100500","79000","11.3","64000","-9.9","71750","1.1"
"20211124","상추","75000","100500","null","0.0","55000","-26.7","68250","-9.0"
"20211123","상추","78000","100500","77000","-1.3","73000","-6.4","68600","-12.1"
"20211122","상추","94000","100500","63000","-33.0","null","0.0","69250","-26.3"
"20211120","상추","84000","100500","63000","-25.0","86000","2.4","76500","-8.9"
"20211119","상추","72000","100500","65000","-9.7","90000","25.0","84500","17.4"
"20211118","상추","70000","100500","85000","21.4","91000","30.0","84250","20.4"
"20211117","상추","71000","100500","null","0.0","89000","25.4","78250","10.2"
"20211116","상추","70000","100500","81000","15.7","96000","37.1","80800","15.4"
"20211115","상추","80000","100500","70000","-12.5","null","0.0","76750","-4.1"
"20211113","상추","78000","100500","67000","-14.1","84000","7.7","81250","4.2"
"20211112","상추","75000","100500","69000","-8.0","77000","2.7","82500","10.0"
"20211111","상추","75000","100500","109000","45.3","72000","-4.0","82000","9.3"
"20211110","상추","83000","100500","null","0.0","77000","-7.2","84750","2.1"
"20211109","상추","83000","100500","89000","7.2","96000","15.7","88200","6.3"
"20211108","상추","98000","100500","73000","-25.5","null","0.0","85000","-13.3"
"20211106","상추","91000","100500","77000","-15.4","80000","-12.1","86500","-4.9"
"20211105","상추","89000","100500","82000","-7.9","78000","-12.4","79500","-10.7"
"20211104","상추","81000","100500","88000","8.6","88000","8.6","85750","5.9"
"20211103","상추","83000","100500","null","0.0","106000","27.7","86750","4.5"
"20211102","상추","76000","100500","90000","18.4","110000","44.7","86800","14.2"
"20211101","상추","89000","100500","81000","-9.0","null","0.0","82500","-7.3"
"20211030","상추","92000","100500","72000","-21.7","85000","-7.6","90000","-2.2"
"20211029","상추","74000","100500","73000","-1.4","93000","25.7","87750","18.6"
"20211028","상추","66000","100500","83000","25.8","93000","40.9","91750","39.0"
"20211027","상추","62000","100500","114000","83.9","90000","45.2","93000","50.0"
"20211026","상추","69000","100500","null","0.0","99000","43.5","94000","36.2"
"20211025","상추","79000","100500","105000","32.9","null","0.0","92500","17.1"
"20211023","상추","77000","100500","null","0.0","102000","32.5","92250","19.8"
"20211022","상추","63000","100500","null","0.0","102000","61.9","95000","50.8"
"20211021","상추","56000","100500","null","0.0","95000","69.6","99250","77.2"
"20211020","상추","63000","100500","null","0.0","91000","44.4","94750","50.4"
"20211019","상추","65000","100500","null","0.0","89000","36.9","87400","34.5"
"20211018","상추","85000","100500","97000","14.1","null","0.0","80250","-5.6"
"20211016","상추","81000","100500","70000","-13.6","98000","21.0","85250","5.2"
"20211015","상추","70000","100500","63000","-10.0","102000","45.7","86000","22.9"
"20211014","상추","66000","100500","67000","1.5","96000","45.5","85750","29.9"
"20211013","상추","67000","100500","82000","22.4","84000","25.4","81250","21.3"
"20211012","상추","69000","100500","null","0.0","90000","30.4","78200","13.3"
"20211011","상추","109000","100500","50000","-54.1","null","0.0","77250","-29.1"
"20211009","상추","89000","100500","53000","-40.4","105000","18.0","105750","18.8"
"20211008","상추","73000","100500","50000","-31.5","92000","26.0","87250","19.5"
"20211007","상추","63000","100500","59000","-6.3","85000","34.9","88500","40.5"
"20211006","상추","77000","100500","80000","3.9","101000","31.2","80333","4.3"
"20211005","상추","82000","100500","null","0.0","43000","-47.6","69750","-14.9"
"20211004","상추","88000","100500","57000","-35.2","null","0.0","71333","-18.9"
"20211002","상추","90000","100500","47000","-47.8","null","0.0","97667","8.5"
"20211001","상추","81000","100500","53000","-34.6","null","0.0","93333","15.2"
"20210930","상추","72000","100500","69000","-4.2","100000","38.9","93250","29.5"
"20210929","상추","73000","100500","null","0.0","119000","63.0","95750","31.2"
"20210928","상추","83000","100500","58000","-30.1","137000","65.1","94800","14.2"
"20210927","상추","114000","100500","54000","-52.6","null","0.0","84000","-26.3"
"20210925","상추","105000","100500","62000","-41.0","88000","-16.2","90000","-14.3"
"20210924","상추","146000","100500","67000","-54.1","79000","-45.9","78667","-46.1"
"20210918","상추","97000","100500","53000","-45.4","77000","-20.6","76500","-21.1"
"20210917","상추","84000","100500","61000","-27.4","73000","-13.1","72667","-13.5"
"20210916","상추","70000","100500","73000","4.3","64000","-8.6","73667","5.2"
"20210915","상추","63000","100500","null","0.0","70000","11.1","75333","19.6"
"20210914","상추","67000","100500","70000","4.5","64000","-4.5","74500","11.2"
"20210913","상추","82000","100500","58000","-29.3","null","0.0","75333","-8.1"
"20210911","상추","50000","100500","53000","6.0","60000","20.0","73750","47.5"
"20210910","상추","60000","100500","61000","1.7","61000","1.7","68750","14.6"
"20210909","상추","53000","100500","81000","52.8","64000","20.8","79000","49.1"
"20210908","상추","50000","100500","null","0.0","58000","16.0","67250","34.5"
"20210907","상추","59000","100500","null","0.0","69000","16.9","68600","16.3"
"20210906","상추","80000","100500","80000","0.0","null","0.0","65250","-18.4"
"20210904","상추","57000","100500","73000","28.1","56000","-1.8","64500","13.2"
"20210903","상추","50000","100500","67000","34.0","62000","24.0","66000","32.0"
"20210902","상추","47000","100500","79000","68.1","58000","23.4","70250","49.5"
"20210901","상추","53000","100500","null","0.0","61000","15.1","57000","7.5"
"20210831","상추","48000","100500","73000","52.1","81000","68.8","70200","46.3"
"20210830","상추","69000","100500","63000","-8.7","null","0.0","67000","-2.9"
"20210828","상추","58000","100500","62000","6.9","60000","3.4","65250","12.5"
"20210827","상추","54000","100500","71000","31.5","56000","3.7","72500","34.3"
"20210826","상추","56000","100500","85000","51.8","65000","16.1","72250","29.0"
"20210825","상추","62000","100500","null","0.0","66000","6.5","61750","-0.4"
"20210824","상추","67000","100500","78000","16.4","74000","10.4","66000","-1.5"
"20210823","상추","81000","100500","67000","-17.3","null","0.0","63750","-21.3"
"20210821","상추","65000","100500","64000","-1.5","52000","-20.0","64250","-1.2"
"20210820","상추","59000","100500","68000","15.3","47000","-20.3","68750","16.5"
"20210819","상추","52000","100500","79000","51.9","47000","-9.6","66250","27.4"
"20210818","상추","53000","100500","null","0.0","45000","-15.1","57750","9.0"
"20210817","상추","61000","100500","69000","13.1","54000","-11.5","59400","-2.6"
"20210816","상추","73000","100500","55000","-24.7","null","0.0","63750","-12.7"
"20210814","상추","70000","100500","58000","-17.1","45000","-35.7","59000","-15.7"
"20210813","상추","58000","100500","62000","6.9","45000","-22.4","68333","17.8"
"20210812","상추","49000","100500","84000","71.4","46000","-6.1","68500","39.8"
"20210811","상추","53000","100500","null","0.0","51000","-3.8","63750","20.3"
"20210810","상추","61000","100500","78000","27.9","74000","21.3","68200","11.8"
"20210809","상추","81000","100500","68000","-16.0","null","0.0","67000","-17.3"
"20210806","상추","80000","100500","79000","-1.3","52000","-35.0","69000","-13.8"
"20210805","상추","78000","100500","94000","20.5","56000","-28.2","77000","-1.3"
"20210804","상추","73000","100500","null","0.0","62000","-15.1","73000","0.0"
"20210803","상추","67000","100500","86000","28.4","91000","35.8","76000","13.4"
"20210802","상추","79000","100500","81000","2.5","null","0.0","68750","-13.0"
"20210731","상추","73000","100500","81000","11.0","88000","20.5","76000","4.1"
"20210730","상추","63000","100500","81000","28.6","79000","25.4","82500","31.0"
"20210729","상추","57000","100500","87000","52.6","71000","24.6","69000","21.1"
"20210728","상추","62000","100500","105000","69.4","79000","27.4","70750","14.1"
"20210727","상추","71000","100500","null","0.0","81000","14.1","72400","2.0"
"20210726","상추","85000","100500","85000","0.0","null","0.0","70000","-17.6"
"20210724","상추","78000","100500","79000","1.3","71000","-9.0","76250","-2.2"
"20210723","상추","67000","100500","80000","19.4","68000","1.5","78750","17.5"
"20210722","상추","62000","100500","77000","24.2","70000","12.9","75000","21.0"
"20210721","상추","64000","100500","104000","62.5","45000","-29.7","62750","-2.0"
"20210720","상추","68000","100500","null","0.0","86000","26.5","74800","10.0"
"20210719","상추","79000","100500","80000","1.3","null","0.0","72000","-8.9"
"20210717","상추","69000","100500","81000","17.4","79000","14.5","78750","14.1"
"20210716","상추","55000","100500","81000","47.3","70000","27.3","84500","53.6"
"20210715","상추","53000","100500","89000","67.9","72000","35.8","78500","48.1"
"20210714","상추","58000","100500","101000","74.1","75000","29.3","71250","22.8"
"20210713","상추","62000","100500","null","0.0","89000","43.5","76400","23.2"
"20210712","상추","84000","100500","77000","-8.3","null","0.0","73000","-13.1"
"20210710","상추","78000","100500","81000","3.8","70000","-10.3","74750","-4.2"
"20210709","상추","68000","100500","75000","10.3","71000","4.4","78500","15.4"
"20210708","상추","74000","100500","77000","4.1","69000","-6.8","74250","0.3"
"20210707","상추","83000","100500","107000","28.9","70000","-15.7","73000","-12.0"
"20210706","상추","79000","100500","null","0.0","78000","-1.3","77400","-2.0"
"20210705","상추","94000","100500","80000","-14.9","null","0.0","82000","-12.8"
"20210703","상추","86000","100500","78000","-9.3","65000","-24.4","80500","-6.4"
"20210702","상추","81000","100500","71000","-12.3","53000","-34.6","81500","0.6"
"20210701","상추","78000","100500","69000","-11.5","62000","-20.5","91250","17.0"
"20210630","상추","81000","100500","null","0.0","77000","-4.9","88500","9.3"
"20210629","상추","87000","100500","81000","-6.9","105000","20.7","96200","10.6"
"20210628","상추","105000","100500","70000","-33.3","null","0.0","88750","-15.5"
"20210626","상추","85000","100500","68000","-20.0","68000","-20.0","81500","-4.1"
"20210625","상추","77000","100500","85000","10.4","66000","-14.3","88000","14.3"
"20210624","상추","79000","100500","110000","39.2","76000","-3.8","88500","12.0"
"20210623","상추","80000","100500","null","0.0","79000","-1.3","88000","10.0"
"20210622","상추","77000","100500","75000","-2.6","103000","33.8","92400","20.0"
"20210621","상추","104000","100500","77000","-26.0","null","0.0","89500","-13.9"
"20210619","상추","80000","100500","85000","6.3","79000","-1.3","91750","14.7"
"20210618","상추","77000","100500","84000","9.1","76000","-1.3","93250","21.1"
"20210617","상추","81000","100500","114000","40.7","91000","12.3","94500","16.7"
"20210616","상추","81000","100500","null","0.0","86000","6.2","89000","9.9"
"20210615","상추","89000","100500","103000","15.7","84000","-5.6","90800","2.0"
"20210614","상추","101000","100500","93000","-7.9","null","0.0","89750","-11.1"
"20210612","상추","77000","100500","95000","23.4","79000","2.6","94500","22.7"
"20210611","상추","78000","100500","91000","16.7","79000","1.3","91000","16.7"
"20210610","상추","81000","100500","123000","51.9","87000","7.4","103000","27.2"
"20210609","상추","75000","100500","null","0.0","92000","22.7","94000","25.3"
"20210608","상추","77000","100500","104000","35.1","111000","44.2","86400","12.2"
"20210607","상추","107000","100500","98000","-8.4","null","0.0","90500","-15.4"
"20210605","상추","80000","100500","89000","11.3","94000","17.5","101000","26.3"
"20210604","상추","77000","100500","99000","28.6","83000","7.8","100750","30.8"
"20210603","상추","78000","100500","128000","64.1","105000","34.6","100750","29.2"
"20210602","상추","71000","100500","null","0.0","104000","46.5","96250","35.6"
"20210601","상추","69000","100500","106000","53.6","117000","69.6","101000","46.4"
"20210531","상추","101000","100500","95000","-5.9","null","0.0","96250","-4.7"
"20210529","상추","81000","100500","69000","-14.8","99000","22.2","102750","26.9"
"20210528","상추","70000","100500","104000","48.6","94000","34.3","97250","38.9"
"20210527","상추","76000","100500","107000","40.8","112000","47.4","113500","49.3"
"20210526","상추","68000","100500","136000","100.0","112000","64.7","104000","52.9"
"20210525","상추","85000","100500","null","0.0","117000","37.6","95600","12.5"
"20210524","상추","110000","100500","115000","4.5","null","0.0","96333","-12.4"
"20210522","상추","75000","100500","88000","17.3","99000","32.0","97750","30.3"
"20210521","상추","77000","100500","88000","14.3","88000","14.3","99750","29.5"
"20210520","상추","89000","100500","93000","4.5","82000","-7.9","103000","15.7"
"20210519","상추","85000","100500","129000","51.8","108000","27.1","98250","15.6"
"20210518","상추","84000","100500","null","0.0","123000","46.4","101400","20.7"
"20210517","상추","114000","100500","108000","-5.3","null","0.0","93500","-18.0"
"20210515","상추","103000","100500","103000","0.0","101000","-1.9","107500","4.4"
"20210514","상추","93000","100500","112000","20.4","93000","0.0","107500","15.6"
"20210513","상추","94000","100500","98000","4.3","96000","2.1","117000","24.5"
"20210512","상추","95000","100500","127000","33.7","106000","11.6","113000","18.9"
"20210511","상추","91000","100500","null","0.0","129000","41.8","106800","17.4"
"20210510","상추","123000","100500","115000","-6.5","null","0.0","104250","-15.2"
"20210508","상추","104000","100500","95000","-8.7","97000","-6.7","110250","6.0"
"20210507","상추","98000","100500","98000","0.0","106000","8.2","110250","12.5"
"20210506","상추","94000","100500","103000","9.6","107000","13.8","121000","28.7"
"20210505","상추","89000","100500","134000","50.6","124000","39.3","122750","37.9"
"20210504","상추","99000","100500","null","0.0","154000","55.6","119200","20.4"
"20210503","상추","128000","100500","107000","-16.4","null","0.0","104750","-18.2"
"20210501","상추","106000","100500","95000","-10.4","120000","13.2","114000","7.5"
"20210430","상추","95000","100500","108000","13.7","113000","18.9","118250","24.5"
"20210429","상추","69000","100500","131000","89.9","109000","58.0","120250","74.3"
"20210428","상추","104000","100500","null","0.0","105000","1.0","112500","8.2"
"20210427","상추","107000","100500","108000","0.9","117000","9.3","110400","3.2"
"20210426","상추","136000","100500","94000","-30.9","null","0.0","100750","-25.9"
"20210424","상추","115000","100500","97000","-15.7","104000","-9.6","104500","-9.1"
"20210423","상추","101000","100500","102000","1.0","109000","7.9","114250","13.1"
"20210422","상추","88000","100500","131000","48.9","116000","31.8","112250","27.6"
"20210421","상추","88000","100500","null","0.0","132000","50.0","112750","28.1"
"20210420","상추","93000","100500","104000","11.8","158000","69.9","117200","26.0"
"20210419","상추","129000","100500","97000","-24.8","null","0.0","104000","-19.4"
"20210417","상추","108000","100500","95000","-12.0","107000","-0.9","111250","3.0"
"20210416","상추","97000","100500","98000","1.0","109000","12.4","117000","20.6"
"20210415","상추","103000","100500","123000","19.4","113000","9.7","113500","10.2"
"20210414","상추","112000","100500","null","0.0","116000","3.6","110500","-1.3"
"20210413","상추","98000","100500","103000","5.1","136000","38.8","111200","13.5"
"20210412","상추","127000","100500","88000","-30.7","136000","7.1","110200","-13.2"
"20210410","상추","115000","100500","92000","-20.0","112000","-2.6","107250","-6.7"
"20210409","상추","102000","100500","98000","-3.9","110000","7.8","116500","14.2"
"20210408","상추","95000","100500","116000","22.1","115000","21.1","113750","19.7"
"20210407","상추","98000","100500","null","0.0","75000","-23.5","106000","8.2"
"20210406","상추","103000","100500","88000","-14.6","127000","23.3","109600","6.4"
"20210405","상추","134000","100500","83000","-38.1","null","0.0","103500","-22.8"
"20210403","상추","107000","100500","90000","-15.9","97000","-9.3","106500","-0.5"
"20210402","상추","94000","100500","87000","-7.4","102000","8.5","116250","23.7"
"20210401","상추","95000","100500","57000","-40.0","103000","8.4","108500","14.2"
"20210331","상추","102000","100500","null","0.0","119000","16.7","119000","16.7"
"20210330","상추","108000","100500","null","0.0","146000","35.2","117200","8.5"
"20210329","상추","131000","100500","null","0.0","null","0.0","101000","-22.9"
"20210327","상추","108000","100500","88000","-18.5","99000","-8.3","101000","-6.5"
"20210326","상추","94000","100500","80000","-14.9","98000","4.3","107000","13.8"
"20210325","상추","91000","100500","77000","-15.4","103000","13.2","106500","17.0"
"20210324","상추","97000","100500","79000","-18.6","99000","2.1","103750","7.0"
"20210323","상추","102000","100500","75000","-26.5","107000","4.9","104000","2.0"
"20210322","상추","131000","100500","92000","-29.8","null","0.0","96750","-26.1"
"20210320","상추","104000","100500","83000","-20.2","89000","-14.4","101000","-2.9"
"20210319","상추","97000","100500","81000","-16.5","87000","-10.3","97750","0.8"
"20210318","상추","94000","100500","82000","-12.8","91000","-3.2","96000","2.1"
"20210317","상추","95000","100500","81000","-14.7","98000","3.2","101000","6.3"
"20210316","상추","98000","100500","82000","-16.3","119000","21.4","101800","3.9"
"20210315","상추","123000","100500","91000","-26.0","null","0.0","96000","-22.0"
"20210313","상추","103000","100500","null","0.0","103000","0.0","98750","-4.1"
"20210312","상추","88000","100500","null","0.0","103000","17.0","100250","13.9"
"20210311","상추","84000","100500","66000","-21.4","97000","15.5","100000","19.0"
"20210310","상추","92000","100500","93000","1.1","90000","-2.2","97500","6.0"
"20210309","상추","98000","100500","84000","-14.3","103000","5.1","102000","4.1"
"20210308","상추","116000","100500","108000","-6.9","null","0.0","99250","-14.4"
"20210306","상추","88000","100500","78000","-11.4","87000","-1.1","99500","13.1"
"20210305","상추","83000","100500","68000","-18.1","82000","-1.2","96750","16.6"
"20210304","상추","81000","100500","66000","-18.5","78000","-3.7","103500","27.8"
"20210303","상추","90000","100500","67000","-25.6","86000","-4.4","92500","2.8"
"20210302","상추","87000","100500","73000","-16.1","118000","35.6","100600","15.6"
"20210301","상추","57000","100500","94000","64.9","null","0.0","89250","56.6"
"20210227","상추","88000","100500","75000","-14.8","98000","11.4","88400","0.5"
"20210226","상추","80000","100500","73000","-8.8","85000","6.3","84000","5.0"
"20210225","상추","77000","100500","83000","7.8","82000","6.5","86000","11.7"
"20210224","상추","79000","100500","null","0.0","97000","22.8","90500","14.6"
"20210223","상추","75000","100500","79000","5.3","null","0.0","81500","8.7"
"20210222","상추","92000","100500","71000","-22.8","86000","-6.5","83400","-9.3"
"20210220","상추","83000","100500","65000","-21.7","77000","-7.2","86400","4.1"
"20210219","상추","81000","100500","69000","-14.8","75000","-7.4","75500","-6.8"
"20210218","상추","82000","100500","93000","13.4","75000","-8.5","85250","4.0"
"20210217","상추","81000","100500","null","0.0","94000","16.0","89000","9.9"
"20210216","상추","82000","100500","74000","-9.8","null","0.0","86333","5.3"
"20210215","상추","91000","100500","69000","-24.2","89000","-2.2","87400","-4.0"
"20210211","상추","66000","100500","44000","-33.3","73000","10.6","90000","36.4"
"20210210","상추","93000","100500","null","0.0","78000","-16.1","81000","-12.9"
"20210209","상추","84000","100500","53000","-36.9","null","0.0","84000","0.0"
"20210208","상추","108000","100500","65000","-39.8","72000","-33.3","82750","-23.4"
"20210206","상추","78000","100500","78000","0.0","74000","-5.1","87250","11.9"
"20210205","상추","68000","100500","78000","14.7","76000","11.8","87333","28.4"
"20210204","상추","66000","100500","101000","53.0","74000","12.1","89000","34.8"
"20210203","상추","67000","100500","null","0.0","97000","44.8","86500","29.1"
"20210202","상추","73000","100500","null","0.0","null","0.0","87250","19.5"
"20210201","상추","94000","100500","null","0.0","80000","-14.9","91000","-3.2"
"20210130","상추","78000","100500","84000","7.7","69000","-11.5","76750","-1.6"
"20210129","상추","73000","100500","84000","15.1","71000","-2.7","74000","1.4"
"20210128","상추","74000","100500","97000","31.1","76000","2.7","80333","8.6"
"20210127","상추","75000","100500","null","0.0","null","0.0","68000","-9.3"
"20210126","상추","73000","100500","73000","0.0","null","0.0","77000","5.5"
"20210125","상추","83000","100500","69000","-16.9","null","0.0","75250","-9.3"
"20210123","상추","79000","100500","74000","-6.3","92000","16.5","91000","15.2"
"20210122","상추","71000","100500","70000","-1.4","78000","9.9","82000","15.5"
"20210121","상추","66000","100500","82000","24.2","81000","22.7","90000","36.4"
"20210120","상추","65000","100500","null","0.0","103000","58.5","85750","31.9"
"20210119","상추","69000","100500","66000","-4.3","null","0.0","81250","17.8"
"20210118","상추","93000","100500","55000","-40.9","81000","-12.9","79000","-15.1"
"20210116","상추","74000","100500","58000","-21.6","66000","-10.8","76200","3.0"
"20210115","상추","69000","100500","63000","-8.7","65000","-5.8","73250","6.2"
"20210114","상추","72000","100500","79000","9.7","61000","-15.3","74750","3.8"
"20210113","상추","66000","100500","null","0.0","71000","7.6","73250","11.0"
"20210112","상추","53000","100500","74000","39.6","null","0.0","76250","43.9"
"20210111","상추","44000","100500","64000","45.5","null","0.0","81250","84.7"
"20210109","상추","53000","100500","66000","24.5","65000","22.6","83400","57.4"
"20210108","상추","65000","100500","66000","1.5","70000","7.7","81250","25.0"
"20210107","상추","77000","100500","77000","0.0","71000","-7.8","91250","18.5"
