YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
202010상순,152,감자,1,수미,중품,kg,20,32080,0,32503,15833,26795.6666666666
202010상순,152,감자,1,수미,상품,kg,20,35760,0,35778,20467,31129.0
202010상순,241,건고추,0,화건,중품,kg,30,746000,0,839125,380000,431972.333333333
202010상순,241,건고추,2,양건,상품,kg,30,1015000,0,1070075,570000,608283.333333333
202010상순,241,건고추,2,양건,중품,kg,30,944500,0,981375,510000,542844.666666666
202010상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,128200,66200,0.0
202010상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202010상순,231,무,2,고랭지,상품,kg,20,25780,0,26185,19983,17283.3333333333
202010상순,231,무,2,고랭지,중품,kg,20,23380,0,23585,17167,14100.0
202010상순,412,배,1,신고,중품,kg,15,64070,0,52550,28100,33871.3333333333
202010상순,412,배,1,신고,상품,kg,15,69620,0,57550,33700,39860.0
202010상순,211,배추,2,여름(고랭지),상품,kg,10,23680,0,23425,19033,12742.3333333333
202010상순,211,배추,2,여름(고랭지),중품,kg,10,21090,0,20660,16667,10484.0
202010상순,411,사과,7,홍로,상품,kg,10,91635,0,69238,29367,34549.6666666666
202010상순,411,사과,7,홍로,중품,kg,10,83094,0,61503,23867,28949.6666666666
202010상순,214,상추,1,적,중품,kg,4,9924,0,25798,31333,21873.3333333333
202010상순,214,상추,1,적,상품,kg,4,12580,0,28950,35833,26222.0
202010상순,214,상추,2,청,중품,kg,4,8099,0,23103,28600,19228.0
202010상순,214,상추,2,청,상품,kg,4,10670,0,26645,32733,23011.0
202010상순,245,양파,0,양파,중품,kg,15,16361,0,15456,5225,11658.3333333333
202010상순,245,양파,0,양파,상품,kg,15,18251,0,17396,7625,14616.6666666666
202010상순,246,파,0,대파,중품,kg,1,2873,0,2847,1567,1736.0
202010상순,246,파,2,쪽파,중품,kg,1,4207,0,8338,3250,2727.33333333333
202010상순,246,파,0,대파,상품,kg,1,3308,0,3208,1973,2106.0
202010상순,246,파,2,쪽파,상품,kg,1,5357,0,9821,4130,3193.0
202010중순,152,감자,1,수미,상품,kg,20,32646,0,35540,22250,31150.0
202010중순,152,감자,1,수미,중품,kg,20,28866,0,32107,17633,26704.6666666666
202010중순,241,건고추,2,양건,상품,kg,30,1015714,0,1061833,566667,589089.0
202010중순,241,건고추,0,화건,중품,kg,30,747743,0,824733,380000,423914.333333333
202010중순,241,건고추,2,양건,중품,kg,30,942000,0,974833,510000,531866.666666666
202010중순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,128200,66200,0.0
202010중순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202010중순,231,무,2,고랭지,상품,kg,20,17803,0,25450,19500,14954.6666666666
202010중순,231,무,2,고랭지,중품,kg,20,15031,0,22850,16733,11780.0
202010중순,231,무,3,가을,중품,kg,20,12060,0,0,0,0.0
202010중순,231,무,3,가을,상품,kg,20,14732,0,0,0,0.0
202010중순,412,배,1,신고,중품,kg,15,58794,0,56007,31367,31950.6666666666
202010중순,412,배,1,신고,상품,kg,15,64394,0,61201,36733,37863.3333333333
202010중순,211,배추,3,가을,상품,kg,10,11195,0,0,0,0.0
202010중순,211,배추,3,가을,중품,kg,10,8229,0,0,0,0.0
202010중순,211,배추,2,여름(고랭지),중품,kg,10,9583,0,25200,13100,6794.33333333333
202010중순,211,배추,2,여름(고랭지),상품,kg,10,11850,0,28040,15300,8661.0
202010중순,411,사과,5,후지,상품,kg,10,63021,0,0,0,0.0
202010중순,411,사과,5,후지,중품,kg,10,55721,0,0,0,0.0
202010중순,411,사과,7,홍로,상품,kg,10,90000,0,77593,29233,30694.0
202010중순,411,사과,7,홍로,중품,kg,10,81500,0,69687,24067,25687.6666666666
202010중순,214,상추,2,청,중품,kg,4,7876,0,28793,42300,20987.0
202010중순,214,상추,2,청,상품,kg,4,10525,0,31980,46700,25627.3333333333
202010중순,214,상추,1,적,중품,kg,4,8779,0,32597,45533,24568.0
202010중순,214,상추,1,적,상품,kg,4,11232,0,36107,50167,29074.0
202010중순,245,양파,0,양파,중품,kg,15,15842,0,16180,5525,11750.6666666666
202010중순,245,양파,0,양파,상품,kg,15,17732,0,18070,7925,14719.3333333333
202010중순,246,파,0,대파,중품,kg,1,2487,0,2759,1617,1642.33333333333
202010중순,246,파,0,대파,상품,kg,1,2903,0,3111,2017,2040.33333333333
202010중순,246,파,2,쪽파,중품,kg,1,3387,0,8374,3483,2747.33333333333
202010중순,246,파,2,쪽파,상품,kg,1,4487,0,9902,4310,3212.0
202010하순,152,감자,1,수미,중품,kg,20,31073,0,31266,15667,26354.6666666666
202010하순,152,감자,1,수미,상품,kg,20,34978,0,34889,20067,30815.6666666666
202010하순,241,건고추,0,화건,중품,kg,30,759750,0,754629,381111,426070.333333333
202010하순,241,건고추,2,양건,상품,kg,30,1022500,0,1021429,560000,583616.666666666
202010하순,241,건고추,2,양건,중품,kg,30,944500,0,947000,510000,528950.0
202010하순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127971,68911,0.0
202010하순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202010하순,231,무,3,가을,중품,kg,20,10743,0,0,0,0.0
202010하순,231,무,3,가을,상품,kg,20,13156,0,0,0,0.0
202010하순,231,무,2,고랭지,상품,kg,20,15120,0,26011,21356,13813.6666666666
202010하순,231,무,2,고랭지,중품,kg,20,12320,0,23454,18556,10835.3333333333
202010하순,412,배,1,신고,상품,kg,15,60230,0,69940,36356,36708.0
202010하순,412,배,1,신고,중품,kg,15,54780,0,64540,31533,31092.0
202010하순,211,배추,2,여름(고랭지),상품,kg,10,8146,0,27066,15920,7102.33333333333
202010하순,211,배추,2,여름(고랭지),중품,kg,10,6096,0,24226,13720,5435.66666666666
202010하순,211,배추,3,가을,상품,kg,10,7288,0,0,12869,0.0
202010하순,211,배추,3,가을,중품,kg,10,5203,0,0,10378,0.0
202010하순,411,사과,5,후지,상품,kg,10,54920,0,0,33500,0.0
202010하순,411,사과,5,후지,중품,kg,10,47720,0,0,28850,0.0
202010하순,214,상추,2,청,상품,kg,4,11541,0,24651,30400,15684.6666666666
202010하순,214,상추,2,청,중품,kg,4,8802,0,21454,25689,11861.3333333333
202010하순,214,상추,1,적,중품,kg,4,9664,0,24140,29067,14843.0
202010하순,214,상추,1,적,상품,kg,4,12340,0,27169,33711,18983.3333333333
202010하순,245,양파,0,양파,상품,kg,15,17663,0,17811,7850,14635.0
202010하순,245,양파,0,양파,중품,kg,15,15773,0,15921,5483,11606.6666666666
202010하순,246,파,2,쪽파,중품,kg,1,3838,0,8163,3933,2839.0
202010하순,246,파,2,쪽파,상품,kg,1,4986,0,9616,4707,3346.33333333333
202010하순,246,파,0,대파,중품,kg,1,2564,0,2799,1442,1462.0
202010하순,246,파,0,대파,상품,kg,1,2976,0,3202,1824,1834.66666666666
202011상순,152,감자,1,수미,상품,kg,20,35569,0,35760,21233,31147.6666666666
202011상순,152,감자,1,수미,중품,kg,20,31574,0,32080,16833,27147.6666666666
202011상순,241,건고추,0,화건,중품,kg,30,770629,0,746000,382000,426247.666666666
202011상순,241,건고추,2,양건,중품,kg,30,952714,0,944500,510000,527104.666666666
202011상순,241,건고추,2,양건,상품,kg,30,1030343,0,1015000,560000,580343.0
202011상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202011상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,70400,0.0
202011상순,231,무,3,가을,중품,kg,20,9843,0,0,17850,9246.0
202011상순,231,무,3,가을,상품,kg,20,12414,0,0,20633,12041.6666666666
202011상순,412,배,1,신고,중품,kg,15,57686,0,64070,31233,31109.6666666666
202011상순,412,배,1,신고,상품,kg,15,62994,0,69620,37433,37225.3333333333
202011상순,211,배추,3,가을,상품,kg,10,5854,0,0,9350,6833.66666666666
202011상순,211,배추,3,가을,중품,kg,10,4037,0,0,6900,5266.66666666666
202011상순,411,사과,5,후지,중품,kg,10,43671,0,0,28400,30319.6666666666
202011상순,411,사과,5,후지,상품,kg,10,50871,0,0,34033,35129.0
202011상순,214,상추,2,청,중품,kg,4,7813,0,8099,14300,11934.6666666666
202011상순,214,상추,1,적,중품,kg,4,8585,0,9924,17100,14422.6666666666
202011상순,214,상추,2,청,상품,kg,4,10743,0,10670,18833,15438.3333333333
202011상순,214,상추,1,적,상품,kg,4,11034,0,12580,21500,18595.3333333333
202011상순,245,양파,0,양파,중품,kg,15,17014,0,16361,5950,11825.0
202011상순,245,양파,0,양파,상품,kg,15,18904,0,18251,8338,14875.0
202011상순,246,파,2,쪽파,상품,kg,1,5904,0,5357,4097,3250.66666666666
202011상순,246,파,2,쪽파,중품,kg,1,4835,0,4207,3417,2724.0
202011상순,246,파,0,대파,상품,kg,1,2977,0,3308,1823,1846.66666666666
202011상순,246,파,0,대파,중품,kg,1,2591,0,2873,1427,1462.66666666666
202011중순,152,감자,1,수미,중품,kg,20,31950,0,28866,18538,28047.3333333333
202011중순,152,감자,1,수미,상품,kg,20,35680,0,32646,22738,32069.3333333333
202011중순,241,건고추,2,양건,상품,kg,30,1032400,0,1015714,560000,576741.666666666
202011중순,241,건고추,2,양건,중품,kg,30,957000,0,942000,510000,525408.333333333
202011중순,241,건고추,0,화건,중품,kg,30,761375,0,747743,382000,425741.666666666
202011중순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,70800,0.0
202011중순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202011중순,231,무,3,가을,상품,kg,20,10655,0,14732,20500,11869.3333333333
202011중순,231,무,3,가을,중품,kg,20,8055,0,12060,17600,9200.33333333333
202011중순,412,배,1,신고,상품,kg,15,64955,0,64394,42375,39839.0
202011중순,412,배,1,신고,중품,kg,15,59795,0,58794,35900,33380.6666666666
202011중순,211,배추,3,가을,상품,kg,10,7222,0,11195,9950,7240.0
202011중순,211,배추,3,가을,중품,kg,10,5499,0,8229,7600,5627.0
202011중순,411,사과,5,후지,중품,kg,10,42965,0,55721,28950,30877.6666666666
202011중순,411,사과,5,후지,상품,kg,10,50040,0,63021,34150,35919.3333333333
202011중순,214,상추,2,청,상품,kg,4,11008,0,10525,15025,13264.0
202011중순,214,상추,2,청,중품,kg,4,8110,0,7876,10900,10014.0
202011중순,214,상추,1,적,중품,kg,4,9331,0,8779,14650,13261.3333333333
202011중순,214,상추,1,적,상품,kg,4,11825,0,11232,19125,17358.3333333333
202011중순,245,양파,0,양파,중품,kg,15,16847,0,15842,6525,11982.0
202011중순,245,양파,0,양파,상품,kg,15,18737,0,17732,9066,15010.6666666666
202011중순,246,파,0,대파,중품,kg,1,2639,0,2487,1398,1490.66666666666
202011중순,246,파,0,대파,상품,kg,1,3029,0,2903,1825,1874.66666666666
202011중순,246,파,2,쪽파,중품,kg,1,5355,0,3387,3233,2600.66666666666
202011중순,246,파,2,쪽파,상품,kg,1,6470,0,4487,3913,3112.66666666666
202011하순,152,감자,1,수미,중품,kg,20,32653,0,31073,18943,28666.6666666666
202011하순,152,감자,1,수미,상품,kg,20,36333,0,34978,23257,33183.3333333333
202011하순,241,건고추,0,화건,중품,kg,30,751467,0,759750,383714,426604.666666666
202011하순,241,건고추,2,양건,상품,kg,30,1032400,0,1022500,562857,577485.666666666
202011하순,241,건고추,2,양건,중품,kg,30,957000,0,944500,512857,525794.0
202011하순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,70343,0.0
202011하순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202011하순,231,무,3,가을,상품,kg,20,10247,0,13156,20457,12500.0
202011하순,231,무,3,가을,중품,kg,20,7847,0,10743,17029,9914.0
202011하순,412,배,1,신고,중품,kg,15,63533,0,54780,35686,33556.3333333333
202011하순,412,배,1,신고,상품,kg,15,68733,0,60230,42057,40135.6666666666
202011하순,211,배추,3,가을,중품,kg,10,4740,0,5203,7329,5878.33333333333
202011하순,211,배추,3,가을,상품,kg,10,6500,0,7288,9629,7645.0
202011하순,411,사과,5,후지,중품,kg,10,49093,0,47720,29286,30584.3333333333
202011하순,411,사과,5,후지,상품,kg,10,56027,0,54920,34571,35590.3333333333
202011하순,214,상추,1,적,중품,kg,4,7994,0,9664,16657,13010.6666666666
202011하순,214,상추,2,청,상품,kg,4,9902,0,11541,15571,12882.0
202011하순,214,상추,2,청,중품,kg,4,7120,0,8802,11629,9543.0
202011하순,214,상추,1,적,상품,kg,4,10490,0,12340,21171,16990.3333333333
202011하순,245,양파,0,양파,중품,kg,15,18240,0,15773,7286,12035.0
202011하순,245,양파,0,양파,상품,kg,15,20005,0,17663,9718,14775.0
202011하순,246,파,0,대파,상품,kg,1,2924,0,2976,1906,1941.33333333333
202011하순,246,파,2,쪽파,중품,kg,1,4832,0,3838,2577,2326.33333333333
202011하순,246,파,0,대파,중품,kg,1,2554,0,2564,1446,1534.66666666666
202011하순,246,파,2,쪽파,상품,kg,1,5665,0,4986,3257,2824.0
202012상순,152,감자,1,수미,상품,kg,20,35266,0,35569,22367,34337.6666666666
202012상순,152,감자,1,수미,중품,kg,20,31586,0,31574,18133,29271.0
202012상순,241,건고추,0,화건,중품,kg,30,745371,0,770629,385000,428200.0
202012상순,241,건고추,2,양건,중품,kg,30,957000,0,952714,515000,525000.0
202012상순,241,건고추,2,양건,상품,kg,30,1032400,0,1030343,565000,579200.0
202012상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,70000,0.0
202012상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202012상순,231,무,6,월동,상품,kg,20,10579,0,0,0,0.0
202012상순,231,무,3,가을,중품,kg,20,7906,0,9843,18800,11064.6666666666
202012상순,231,무,3,가을,상품,kg,20,10081,0,12414,22600,13636.3333333333
202012상순,231,무,6,월동,중품,kg,20,8266,0,0,0,0.0
202012상순,412,배,1,신고,중품,kg,15,64874,0,57686,36133,34422.0
202012상순,412,배,1,신고,상품,kg,15,70074,0,62994,42767,41033.3333333333
202012상순,211,배추,3,가을,중품,kg,10,3559,0,4037,7400,5605.33333333333
202012상순,211,배추,3,가을,상품,kg,10,5259,0,5854,9717,7359.0
202012상순,411,사과,5,후지,중품,kg,10,52509,0,43671,29833,30971.3333333333
202012상순,411,사과,5,후지,상품,kg,10,59557,0,50871,35067,36316.0
202012상순,214,상추,2,청,상품,kg,4,13423,0,10743,14600,12982.3333333333
202012상순,214,상추,1,적,상품,kg,4,14280,0,11034,19600,16833.3333333333
202012상순,214,상추,2,청,중품,kg,4,10659,0,7813,10700,9726.66666666666
202012상순,214,상추,1,적,중품,kg,4,11697,0,8585,15200,12984.3333333333
202012상순,245,양파,0,양파,상품,kg,15,19761,0,18904,11075,15118.3333333333
202012상순,245,양파,0,양파,중품,kg,15,17807,0,17014,8650,12470.0
202012상순,246,파,0,대파,중품,kg,1,2193,0,2591,1387,1486.66666666666
202012상순,246,파,2,쪽파,상품,kg,1,5215,0,5904,3377,2778.0
202012상순,246,파,2,쪽파,중품,kg,1,4358,0,4835,2630,2253.0
202012상순,246,파,0,대파,상품,kg,1,2565,0,2977,1827,1887.0
202012중순,152,감자,1,수미,중품,kg,20,28783,0,31950,18225,29777.0
202012중순,152,감자,1,수미,상품,kg,20,32463,0,35680,22475,34843.6666666666
202012중순,241,건고추,2,양건,상품,kg,30,1029133,0,1032400,565000,579311.0
202012중순,241,건고추,2,양건,중품,kg,30,955333,0,957000,515000,525111.0
202012중순,241,건고추,0,화건,중품,kg,30,735300,0,761375,385000,428311.0
202012중순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202012중순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,70000,0.0
202012중순,231,무,6,월동,상품,kg,20,11037,0,0,0,0.0
202012중순,231,무,6,월동,중품,kg,20,8617,0,0,0,0.0
202012중순,231,무,3,가을,중품,kg,20,8250,0,8055,23150,11758.6666666666
202012중순,231,무,3,가을,상품,kg,20,10375,0,10655,26750,14456.3333333333
202012중순,412,배,1,신고,상품,kg,15,71127,0,64955,44775,42153.6666666666
202012중순,412,배,1,신고,중품,kg,15,65927,0,59795,38250,35578.6666666666
202012중순,211,배추,6,월동,중품,kg,10,4870,0,0,0,0.0
202012중순,211,배추,3,가을,상품,kg,10,4923,0,7222,9938,7347.33333333333
202012중순,211,배추,3,가을,중품,kg,10,3213,0,5499,7638,5693.0
202012중순,211,배추,6,월동,상품,kg,10,6037,0,0,0,0.0
202012중순,411,사과,5,후지,중품,kg,10,54767,0,42965,32075,31859.6666666666
202012중순,411,사과,5,후지,상품,kg,10,61967,0,50040,38275,37459.6666666666
202012중순,214,상추,2,청,중품,kg,4,13230,0,8110,10825,9825.0
202012중순,214,상추,2,청,상품,kg,4,16003,0,11008,14975,13300.0
202012중순,214,상추,1,적,중품,kg,4,14297,0,9331,14925,12641.6666666666
202012중순,214,상추,1,적,상품,kg,4,16897,0,11825,19400,16741.6666666666
202012중순,245,양파,0,양파,중품,kg,15,17945,0,16847,8981,12564.3333333333
202012중순,245,양파,0,양파,상품,kg,15,20085,0,18737,11381,15214.3333333333
202012중순,246,파,2,쪽파,상품,kg,1,5609,0,6470,3108,2775.33333333333
202012중순,246,파,2,쪽파,중품,kg,1,4633,0,5355,2403,2260.33333333333
202012중순,246,파,0,대파,상품,kg,1,2283,0,3029,1743,1834.33333333333
202012중순,246,파,0,대파,중품,kg,1,1903,0,2639,1343,1441.0
202012하순,152,감자,1,수미,중품,kg,20,27603,0,32653,19000,29811.0
202012하순,152,감자,1,수미,상품,kg,20,31283,0,36333,23200,34836.0
202012하순,241,건고추,2,양건,상품,kg,30,1020000,0,1032400,560500,574658.333333333
202012하순,241,건고추,0,화건,중품,kg,30,718150,0,751467,379833,424894.333333333
202012하순,241,건고추,2,양건,중품,kg,30,947000,0,957000,510500,520458.333333333
202012하순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,69167,0.0
202012하순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202012하순,231,무,3,가을,중품,kg,20,7875,0,7847,21133,11391.6666666666
202012하순,231,무,6,월동,상품,kg,20,14325,0,0,27693,15593.6666666666
202012하순,231,무,3,가을,상품,kg,20,9994,0,10247,24633,13844.3333333333
202012하순,231,무,6,월동,중품,kg,20,11788,0,0,23933,12596.0
202012하순,412,배,1,신고,상품,kg,15,71690,0,68733,43967,42122.3333333333
202012하순,412,배,1,신고,중품,kg,15,66490,0,63533,37500,35566.6666666666
202012하순,211,배추,3,가을,상품,kg,10,4133,0,6500,10000,7047.33333333333
202012하순,211,배추,6,월동,상품,kg,10,5324,0,0,0,0.0
202012하순,211,배추,6,월동,중품,kg,10,4122,0,0,0,0.0
202012하순,211,배추,3,가을,중품,kg,10,2592,0,4740,7650,5449.33333333333
202012하순,411,사과,5,후지,상품,kg,10,61425,0,56027,39000,37716.6666666666
202012하순,411,사과,5,후지,중품,kg,10,54225,0,49093,32500,32083.3333333333
202012하순,214,상추,2,청,상품,kg,4,20258,0,9902,17700,16455.6666666666
202012하순,214,상추,2,청,중품,kg,4,17158,0,7120,13267,12689.0
202012하순,214,상추,1,적,상품,kg,4,21113,0,10490,22033,20166.6666666666
202012하순,214,상추,1,적,중품,kg,4,18538,0,7994,17433,15877.6666666666
202012하순,245,양파,0,양파,중품,kg,15,19179,0,18240,8925,12500.0
202012하순,245,양파,0,양파,상품,kg,15,21521,0,20005,11175,15100.0
202012하순,246,파,2,쪽파,중품,kg,1,6767,0,4832,2703,2441.0
202012하순,246,파,2,쪽파,상품,kg,1,7787,0,5665,3383,2956.66666666666
202012하순,246,파,0,대파,상품,kg,1,2343,0,2924,1747,1836.66666666666
202012하순,246,파,0,대파,중품,kg,1,1921,0,2554,1357,1451.66666666666
202101상순,152,감자,1,수미,중품,kg,20,29360,0,31586,19429,29771.3333333333
202101상순,152,감자,2,대지마,상품,kg,20,40201,0,0,0,0.0
202101상순,152,감자,2,대지마,중품,kg,20,35592,0,0,0,0.0
202101상순,152,감자,1,수미,상품,kg,20,32840,0,35266,23629,34682.0
202101상순,241,건고추,0,화건,중품,kg,30,710400,0,745371,351429,412486.0
202101상순,241,건고추,2,양건,상품,kg,30,1020000,0,1032400,532857,561652.333333333
202101상순,241,건고추,2,양건,중품,kg,30,947000,0,957000,482857,508071.333333333
202101상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,80000,0.0
202101상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,69000,0.0
202101상순,231,무,6,월동,상품,kg,20,15764,0,10579,27514,14187.6666666666
202101상순,231,무,6,월동,중품,kg,20,13024,0,8266,23543,11117.3333333333
202101상순,412,배,1,신고,상품,kg,15,72020,0,70074,44829,42666.6666666666
202101상순,412,배,1,신고,중품,kg,15,67220,0,64874,38257,35819.0
202101상순,211,배추,6,월동,중품,kg,10,3769,0,0,8779,5833.33333333333
202101상순,211,배추,6,월동,상품,kg,10,5049,0,0,11110,7433.33333333333
202101상순,411,사과,5,후지,상품,kg,10,61260,0,59557,40143,38657.3333333333
202101상순,411,사과,5,후지,중품,kg,10,54060,0,52509,33600,33009.6666666666
202101상순,214,상추,2,청,중품,kg,4,21844,0,10659,18200,15133.3333333333
202101상순,214,상추,1,적,상품,kg,4,29204,0,14280,26486,22028.6666666666
202101상순,214,상추,1,적,중품,kg,4,26604,0,11697,21886,17828.6666666666
202101상순,214,상추,2,청,상품,kg,4,25092,0,13423,22686,18952.3333333333
202101상순,245,양파,0,양파,상품,kg,15,24513,0,19761,13371,16164.0
202101상순,245,양파,0,양파,중품,kg,15,22200,0,17807,11121,13549.6666666666
202101상순,246,파,0,대파,중품,kg,1,2590,0,2193,1406,1509.33333333333
202101상순,246,파,2,쪽파,중품,kg,1,8819,0,4358,3089,2890.33333333333
202101상순,246,파,2,쪽파,상품,kg,1,10494,0,5215,3737,3398.33333333333
202101상순,246,파,0,대파,상품,kg,1,3090,0,2565,1831,1888.33333333333
202101중순,152,감자,2,대지마,상품,kg,20,59658,0,0,0,0.0
202101중순,152,감자,1,수미,중품,kg,20,30320,0,28783,18833,28580.6666666666
202101중순,152,감자,1,수미,상품,kg,20,34045,0,32463,23067,33358.3333333333
202101중순,152,감자,2,대지마,중품,kg,20,54511,0,0,0,0.0
202101중순,241,건고추,2,양건,상품,kg,30,1020000,0,1029133,530000,558566.666666666
202101중순,241,건고추,2,양건,중품,kg,30,947000,0,955333,480000,505166.666666666
202101중순,241,건고추,0,화건,중품,kg,30,710400,0,735300,350000,410783.333333333
202101중순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,78333,0.0
202101중순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,69000,0.0
202101중순,231,무,6,월동,상품,kg,20,15075,0,11037,22283,12714.0
202101중순,231,무,6,월동,중품,kg,20,12460,0,8617,17967,9679.66666666666
202101중순,412,배,1,신고,중품,kg,15,69185,0,65927,36400,35258.3333333333
202101중순,412,배,1,신고,상품,kg,15,74560,0,71127,43133,42244.3333333333
202101중순,211,배추,6,월동,중품,kg,10,4638,0,4870,7767,5805.33333333333
202101중순,211,배추,6,월동,상품,kg,10,6009,0,6037,10027,7224.66666666666
202101중순,411,사과,5,후지,중품,kg,10,55775,0,54767,34400,34077.3333333333
202101중순,411,사과,5,후지,상품,kg,10,62250,0,61967,40467,39439.0
202101중순,214,상추,1,적,상품,kg,4,27600,0,16897,33500,19555.0
202101중순,214,상추,2,청,상품,kg,4,24950,0,16003,29100,16968.6666666666
202101중순,214,상추,1,적,중품,kg,4,24950,0,14297,28900,15577.3333333333
202101중순,214,상추,2,청,중품,kg,4,21728,0,13230,24700,13254.3333333333
202101중순,245,양파,0,양파,중품,kg,15,26074,0,17945,12075,14478.6666666666
202101중순,245,양파,0,양파,상품,kg,15,28419,0,20085,14325,17122.3333333333
202101중순,246,파,0,대파,중품,kg,1,2991,0,1903,1167,1500.0
202101중순,246,파,2,쪽파,중품,kg,1,11296,0,4633,3703,3328.0
202101중순,246,파,2,쪽파,상품,kg,1,13013,0,5609,4323,3827.66666666666
202101중순,246,파,0,대파,상품,kg,1,3571,0,2283,1597,1856.66666666666
202101하순,152,감자,2,대지마,중품,kg,20,67236,0,0,0,0.0
202101하순,152,감자,1,수미,중품,kg,20,32460,0,27603,19150,29147.3333333333
202101하순,152,감자,1,수미,상품,kg,20,36060,0,31283,23536,33947.3333333333
202101하순,152,감자,2,대지마,상품,kg,20,72368,0,0,0,0.0
202101하순,241,건고추,2,양건,상품,kg,30,1020000,0,1020000,527143,552840.333333333
202101하순,241,건고추,2,양건,중품,kg,30,947000,0,947000,477143,499307.0
202101하순,241,건고추,0,화건,중품,kg,30,710400,0,718150,348857,405611.666666666
202101하순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,127800,0,127800,68964,0.0
202101하순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,125000,0,125000,66429,0.0
202101하순,231,무,6,월동,상품,kg,20,12994,0,14325,18057,13607.0
202101하순,231,무,6,월동,중품,kg,20,10757,0,11788,13871,10745.0
202101하순,412,배,1,신고,중품,kg,15,72334,0,66490,35150,35212.0
202101하순,412,배,1,신고,상품,kg,15,77751,0,71690,42271,42463.6666666666
202101하순,211,배추,6,월동,중품,kg,10,5190,0,4122,7839,6525.0
202101하순,211,배추,6,월동,상품,kg,10,6590,0,5324,10144,7968.33333333333
202101하순,411,사과,5,후지,상품,kg,10,65329,0,61425,36071,38909.6666666666
202101하순,411,사과,5,후지,중품,kg,10,58929,0,54225,30564,33696.3333333333
202101하순,214,상추,2,청,중품,kg,4,22049,0,17158,16564,14114.6666666666
202101하순,214,상추,1,적,상품,kg,4,25771,0,21113,23593,20327.6666666666
202101하순,214,상추,1,적,중품,kg,4,22943,0,18538,19179,16443.0
202101하순,214,상추,2,청,상품,kg,4,25243,0,20258,20671,17742.0
202101하순,245,양파,0,양파,중품,kg,15,25926,0,19179,11909,14494.0
202101하순,245,양파,0,양파,상품,kg,15,28266,0,21521,14159,17169.0
202101하순,246,파,2,쪽파,중품,kg,1,11514,0,6767,3824,3657.66666666666
202101하순,246,파,0,대파,상품,kg,1,4021,0,2343,1533,2055.66666666666
202101하순,246,파,0,대파,중품,kg,1,3386,0,1921,1112,1698.0
202101하순,246,파,2,쪽파,상품,kg,1,13063,0,7787,4451,4200.0
202102상순,152,감자,1,수미,상품,kg,20,34808,0,32840,23417,34304.3333333333
202102상순,152,감자,1,수미,중품,kg,20,31145,0,29360,19017,29504.3333333333
202102상순,152,감자,2,대지마,상품,kg,20,74481,0,40201,0,0.0
202102상순,152,감자,2,대지마,중품,kg,20,69419,0,35592,0,0.0
202102상순,241,건고추,0,화건,중품,kg,30,710400,0,710400,346000,403733.333333333
202102상순,241,건고추,2,양건,중품,kg,30,947000,0,947000,470000,496000.0
202102상순,241,건고추,2,양건,상품,kg,30,1020000,0,1020000,520000,549533.333333333
202102상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,131250,0,125000,65000,0.0
202102상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,129275,0,127800,69200,0.0
202102상순,231,무,6,월동,상품,kg,20,11308,0,15764,12567,15885.3333333333
