YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
202005상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,5215,0,5333,6955,7529.66666666666
202005상순,231,무,6,월동,상품,개,1,1558,0,1594,1524,1880.0
202005상순,231,무,6,월동,중품,개,1,1386,0,1442,1186,1604.66666666666
202005상순,412,배,1,신고,중품,개,10,20127,0,20101,28208,19464.6666666666
202005상순,211,배추,6,월동,상품,포기,1,5875,0,4448,2379,0.0
202005상순,211,배추,6,월동,중품,포기,1,4210,0,3274,2022,0.0
202005상순,411,사과,5,후지,중품,개,10,16618,0,14060,16897,15347.3333333333
202005상순,214,상추,1,적,상품,g,100,691,0,707,743,672.666666666666
202005상순,214,상추,1,적,중품,g,100,448,0,482,537,481.0
202005상순,214,상추,2,청,중품,g,100,429,0,457,491,447.0
202005상순,245,양파,0,양파,중품,kg,1,1713,0,1858,1497,1571.0
202005상순,245,양파,0,양파,상품,kg,1,2276,0,2342,1916,1888.33333333333
202005상순,246,파,2,쪽파,중품,kg,1,3326,0,2326,1992,2616.0
202005상순,246,파,0,대파,상품,kg,1,2264,0,1931,1821,2605.0
202005상순,246,파,0,대파,중품,kg,1,1520,0,1466,1373,1766.0
202005상순,246,파,2,쪽파,상품,kg,1,6149,0,4547,3643,4126.33333333333
202005중순,152,감자,1,수미,중품,g,100,353,0,345,328,300.0
202005중순,152,감자,1,수미,상품,g,100,473,0,476,425,410.0
202005중순,241,건고추,2,양건,상품,g,600,15043,0,14962,19038,14667.3333333333
202005중순,241,건고추,2,양건,중품,g,600,13436,0,13422,16804,13075.6666666666
202005중순,241,건고추,0,화건,상품,g,600,12612,0,12607,16575,12514.3333333333
202005중순,241,건고추,0,화건,중품,g,600,11496,0,11490,15000,11108.3333333333
202005중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,5307,0,5285,6887,7466.0
202005중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,7077,0,6909,9235,9799.66666666666
202005중순,231,무,1,봄,중품,개,1,1304,0,0,0,0.0
202005중순,231,무,6,월동,중품,개,1,1314,0,1414,1260,1599.33333333333
202005중순,231,무,6,월동,상품,개,1,1600,0,1606,1561,1949.0
202005중순,231,무,1,봄,상품,개,1,1358,0,0,0,0.0
202005중순,412,배,1,신고,중품,개,10,20156,0,20164,29775,19511.6666666666
202005중순,211,배추,1,봄,중품,포기,1,3452,0,0,0,0.0
202005중순,211,배추,1,봄,상품,포기,1,4112,0,0,0,0.0
202005중순,211,배추,6,월동,중품,포기,1,5494,0,3203,1982,0.0
202005중순,211,배추,6,월동,상품,포기,1,6770,0,4414,2489,0.0
202005중순,411,사과,5,후지,중품,개,10,17222,0,14883,16718,15617.3333333333
202005중순,214,상추,2,청,중품,g,100,416,0,439,545,435.333333333333
202005중순,214,상추,1,적,상품,g,100,690,0,699,836,674.333333333333
202005중순,214,상추,1,적,중품,g,100,443,0,466,602,488.666666666666
202005중순,245,양파,0,양파,상품,kg,1,2262,0,2276,1856,1805.66666666666
202005중순,245,양파,0,양파,중품,kg,1,1702,0,1881,1471,1503.66666666666
202005중순,246,파,2,쪽파,중품,kg,1,3150,0,2548,2571,2872.66666666666
202005중순,246,파,2,쪽파,상품,kg,1,6061,0,4724,4320,4537.0
202005중순,246,파,0,대파,상품,kg,1,2357,0,1876,2000,2752.33333333333
202005중순,246,파,0,대파,중품,kg,1,1600,0,1438,1426,1820.66666666666
202005하순,152,감자,1,수미,상품,g,100,458,0,474,403,414.333333333333
202005하순,152,감자,1,수미,중품,g,100,346,0,356,325,314.333333333333
202005하순,241,건고추,0,화건,중품,g,600,11597,0,11490,15000,11108.3333333333
202005하순,241,건고추,0,화건,상품,g,600,12684,0,12607,16575,12516.0
202005하순,241,건고추,2,양건,중품,g,600,13565,0,13422,16767,13063.3333333333
202005하순,241,건고추,2,양건,상품,g,600,15240,0,14962,18977,14647.0
202005하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,5344,0,5214,6868,7465.66666666666
202005하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,7230,0,6761,9406,9856.0
202005하순,231,무,6,월동,상품,개,1,1712,0,1600,1640,0.0
202005하순,231,무,6,월동,중품,개,1,1240,0,1404,1189,0.0
202005하순,231,무,1,봄,상품,개,1,1391,0,0,1730,0.0
202005하순,231,무,1,봄,중품,개,1,1168,0,0,1444,0.0
202005하순,412,배,1,신고,중품,개,10,19703,0,19690,29156,19333.0
202005하순,211,배추,1,봄,상품,포기,1,4452,0,0,2209,2813.33333333333
202005하순,211,배추,1,봄,중품,포기,1,3647,0,0,1788,2554.0
202005하순,411,사과,5,후지,중품,개,10,17114,0,16067,16529,15531.6666666666
202005하순,214,상추,1,적,중품,g,100,455,0,448,456,465.333333333333
202005하순,214,상추,1,적,상품,g,100,703,0,665,784,661.666666666666
202005하순,214,상추,2,청,중품,g,100,420,0,424,418,421.666666666666
202005하순,245,양파,0,양파,중품,kg,1,1685,0,1794,1405,1409.66666666666
202005하순,245,양파,0,양파,상품,kg,1,2206,0,2365,1782,1658.66666666666
202005하순,246,파,2,쪽파,상품,kg,1,6434,0,5666,5457,4981.33333333333
202005하순,246,파,0,대파,중품,kg,1,1776,0,1468,1651,1841.66666666666
202005하순,246,파,0,대파,상품,kg,1,2557,0,2119,2302,2803.33333333333
202005하순,246,파,2,쪽파,중품,kg,1,3437,0,3112,3391,3003.0
202006상순,152,감자,1,수미,중품,g,100,308,0,340,276,288.333333333333
202006상순,152,감자,1,수미,상품,g,100,419,0,469,354,379.0
202006상순,241,건고추,0,화건,상품,g,600,12714,0,12607,16575,12498.0
202006상순,241,건고추,2,양건,상품,g,600,15254,0,14962,18885,14598.3333333333
202006상순,241,건고추,2,양건,중품,g,600,13589,0,13422,16767,13045.0
202006상순,241,건고추,0,화건,중품,g,600,11640,0,11490,15000,11091.3333333333
202006상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,7286,0,6558,9311,9738.66666666666
202006상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,5336,0,5215,6821,7449.33333333333
202006상순,231,무,1,봄,상품,개,1,1468,0,0,1585,1847.33333333333
202006상순,231,무,1,봄,중품,개,1,1228,0,0,1409,1517.66666666666
202006상순,231,무,6,월동,중품,개,1,1243,0,1386,0,0.0
202006상순,231,무,6,월동,상품,개,1,1742,0,1558,0,0.0
202006상순,412,배,1,신고,중품,개,10,19782,0,20127,27917,20712.3333333333
202006상순,211,배추,1,봄,중품,포기,1,3387,0,0,1876,2404.33333333333
202006상순,211,배추,1,봄,상품,포기,1,4460,0,0,2425,2808.33333333333
202006상순,411,사과,5,후지,중품,개,10,17292,0,16618,16704,15657.0
202006상순,214,상추,2,청,중품,g,100,424,0,429,419,414.333333333333
202006상순,214,상추,1,적,중품,g,100,460,0,448,452,457.666666666666
202006상순,214,상추,1,적,상품,g,100,757,0,691,743,663.333333333333
202006상순,245,양파,0,양파,중품,kg,1,1667,0,1713,1386,1383.33333333333
202006상순,245,양파,0,양파,상품,kg,1,2185,0,2276,1643,1602.66666666666
202006상순,246,파,2,쪽파,상품,kg,1,7018,0,6149,5944,4913.0
202006상순,246,파,2,쪽파,중품,kg,1,3835,0,3326,3538,2949.0
202006상순,246,파,0,대파,상품,kg,1,2664,0,2264,2675,2865.0
202006상순,246,파,0,대파,중품,kg,1,1928,0,1520,1889,1837.33333333333
202006중순,152,감자,1,수미,중품,g,100,259,0,353,233,253.333333333333
202006중순,152,감자,1,수미,상품,g,100,382,0,473,302,329.333333333333
202006중순,241,건고추,0,화건,중품,g,600,11640,0,11496,14986,11080.0
202006중순,241,건고추,2,양건,상품,g,600,15300,0,15043,18885,14588.6666666666
202006중순,241,건고추,0,화건,상품,g,600,12714,0,12612,16553,12482.6666666666
202006중순,241,건고추,2,양건,중품,g,600,13637,0,13436,16767,13037.6666666666
202006중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,5310,0,5307,6656,7327.0
202006중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,7128,0,7077,9197,9614.0
202006중순,231,무,6,월동,중품,개,1,1298,0,1314,0,0.0
202006중순,231,무,6,월동,상품,개,1,1783,0,1600,0,0.0
202006중순,231,무,1,봄,상품,개,1,1597,0,1358,1639,1802.33333333333
202006중순,231,무,1,봄,중품,개,1,1425,0,1304,1397,1536.33333333333
202006중순,412,배,1,신고,중품,개,10,22296,0,20156,29266,21087.3333333333
202006중순,211,배추,1,봄,중품,포기,1,3219,0,3452,2277,2325.33333333333
202006중순,211,배추,1,봄,상품,포기,1,4268,0,4112,2699,2744.0
202006중순,411,사과,5,후지,중품,개,10,17908,0,17222,16916,15840.0
202006중순,214,상추,1,적,중품,g,100,504,0,443,448,444.0
202006중순,214,상추,1,적,상품,g,100,798,0,690,705,653.666666666666
202006중순,214,상추,2,청,중품,g,100,459,0,416,424,411.0
202006중순,245,양파,0,양파,중품,kg,1,1647,0,1702,1350,1369.0
202006중순,245,양파,0,양파,상품,kg,1,2107,0,2262,1575,1596.0
202006중순,246,파,0,대파,중품,kg,1,1936,0,1600,1881,1801.66666666666
202006중순,246,파,2,쪽파,상품,kg,1,7062,0,6061,7084,5250.33333333333
202006중순,246,파,2,쪽파,중품,kg,1,4041,0,3150,4403,3438.33333333333
202006중순,246,파,0,대파,상품,kg,1,2713,0,2357,2840,2842.66666666666
202006하순,152,감자,1,수미,상품,g,100,347,0,458,267,290.0
202006하순,152,감자,1,수미,중품,g,100,233,0,346,203,220.333333333333
202006하순,241,건고추,0,화건,중품,g,600,11644,0,11597,14973,11075.6666666666
202006하순,241,건고추,0,화건,상품,g,600,12720,0,12684,16531,12475.3333333333
202006하순,241,건고추,2,양건,상품,g,600,15312,0,15240,18885,14588.6666666666
202006하순,241,건고추,2,양건,중품,g,600,13648,0,13565,16767,13037.6666666666
202006하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,5284,0,5344,6386,7161.33333333333
202006하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,7029,0,7230,9027,9493.33333333333
202006하순,231,무,1,봄,상품,개,1,1717,0,1391,1647,1790.0
202006하순,231,무,1,봄,중품,개,1,1526,0,1168,1396,1511.33333333333
202006하순,412,배,1,신고,중품,개,10,22252,0,19703,30002,22830.6666666666
202006하순,211,배추,1,봄,상품,포기,1,4375,0,4452,2922,2839.66666666666
202006하순,211,배추,1,봄,중품,포기,1,3307,0,3647,2505,2387.0
202006하순,411,사과,5,후지,중품,개,10,19108,0,17114,17132,16135.6666666666
202006하순,214,상추,1,적,중품,g,100,698,0,455,474,457.333333333333
202006하순,214,상추,2,청,중품,g,100,644,0,420,456,420.333333333333
202006하순,214,상추,1,적,상품,g,100,1051,0,703,705,672.333333333333
202006하순,245,양파,0,양파,상품,kg,1,2068,0,2206,1504,1623.33333333333
202006하순,245,양파,0,양파,중품,kg,1,1662,0,1685,1319,1337.66666666666
202006하순,246,파,2,쪽파,상품,kg,1,6257,0,6434,7793,5797.33333333333
202006하순,246,파,2,쪽파,중품,kg,1,4777,0,3437,5031,3917.0
202006하순,246,파,0,대파,상품,kg,1,2804,0,2557,2765,2710.0
202006하순,246,파,0,대파,중품,kg,1,1981,0,1776,1864,1784.0
202007상순,152,감자,1,수미,중품,g,100,223,0,308,194,209.0
202007상순,152,감자,1,수미,상품,g,100,314,0,419,247,259.0
202007상순,241,건고추,2,양건,중품,g,600,13652,0,13589,16767,13039.6666666666
202007상순,241,건고추,0,화건,중품,g,600,11708,0,11640,14973,11075.6666666666
202007상순,241,건고추,0,화건,상품,g,600,12776,0,12714,16561,12488.0
202007상순,241,건고추,2,양건,상품,g,600,15378,0,15254,18885,14590.6666666666
202007상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,5326,0,5336,6114,7072.33333333333
202007상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,7210,0,7286,8808,9284.33333333333
202007상순,231,무,1,봄,중품,개,1,1576,0,1228,1394,1522.33333333333
202007상순,231,무,1,봄,상품,개,1,1883,0,1468,1621,1863.0
202007상순,412,배,1,신고,중품,개,10,22411,0,19782,31990,23504.0
202007상순,211,배추,1,봄,상품,포기,1,4137,0,4460,3053,2965.33333333333
202007상순,211,배추,1,봄,중품,포기,1,3374,0,3387,2684,2531.33333333333
202007상순,411,사과,5,후지,중품,개,10,18970,0,17292,17378,16173.3333333333
202007상순,214,상추,1,적,중품,g,100,808,0,460,567,541.333333333333
202007상순,214,상추,1,적,상품,g,100,1205,0,757,798,733.0
202007상순,214,상추,2,청,중품,g,100,754,0,424,525,489.666666666666
202007상순,245,양파,0,양파,중품,kg,1,1662,0,1667,1301,1377.33333333333
202007상순,245,양파,0,양파,상품,kg,1,1978,0,2185,1396,1642.33333333333
202007상순,246,파,0,대파,상품,kg,1,2814,0,2664,2518,2586.0
202007상순,246,파,2,쪽파,중품,kg,1,4925,0,3835,4466,4157.33333333333
202007상순,246,파,2,쪽파,상품,kg,1,6073,0,7018,7158,6182.0
202007상순,246,파,0,대파,중품,kg,1,1930,0,1928,1808,1763.33333333333
202007중순,152,감자,1,수미,중품,g,100,202,0,259,167,203.0
202007중순,152,감자,1,수미,상품,g,100,289,0,382,211,244.0
202007중순,241,건고추,2,양건,상품,g,600,15475,0,15300,18864,14589.0
202007중순,241,건고추,2,양건,중품,g,600,13813,0,13637,16751,13040.0
202007중순,241,건고추,0,화건,상품,g,600,12807,0,12714,16734,12553.3333333333
202007중순,241,건고추,0,화건,중품,g,600,11770,0,11640,14953,11069.0
202007중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,5691,0,5310,5883,7089.33333333333
202007중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,7447,0,7128,7942,9276.66666666666
202007중순,231,무,1,봄,중품,개,1,1640,0,1425,1404,1595.33333333333
202007중순,231,무,1,봄,상품,개,1,1921,0,1597,1618,1902.66666666666
202007중순,412,배,1,신고,중품,개,10,23009,0,22296,32468,23496.3333333333
202007중순,211,배추,1,봄,상품,포기,1,4777,0,4268,3174,3241.0
202007중순,211,배추,1,봄,중품,포기,1,3645,0,3219,2794,2803.66666666666
202007중순,411,사과,5,후지,중품,개,10,19511,0,17908,17335,16183.0
202007중순,214,상추,1,적,중품,g,100,859,0,504,603,817.333333333333
202007중순,214,상추,1,적,상품,g,100,1322,0,798,910,1057.33333333333
202007중순,214,상추,2,청,중품,g,100,818,0,459,562,755.666666666666
202007중순,245,양파,0,양파,중품,kg,1,1669,0,1647,1201,1370.66666666666
202007중순,245,양파,0,양파,상품,kg,1,1989,0,2107,1335,1671.33333333333
202007중순,246,파,0,대파,중품,kg,1,1886,0,1936,1818,1753.33333333333
202007중순,246,파,2,쪽파,상품,kg,1,5931,0,7062,7591,6381.33333333333
202007중순,246,파,2,쪽파,중품,kg,1,4673,0,4041,4586,4249.66666666666
202007중순,246,파,0,대파,상품,kg,1,2762,0,2713,2652,2612.0
202007하순,152,감자,1,수미,상품,g,100,268,0,347,211,239.666666666666
202007하순,152,감자,1,수미,중품,g,100,193,0,233,171,198.666666666666
202007하순,241,건고추,2,양건,중품,g,600,13813,0,13648,16642,12976.6666666666
202007하순,241,건고추,2,양건,상품,g,600,15475,0,15312,18775,14535.3333333333
202007하순,241,건고추,0,화건,상품,g,600,12847,0,12720,16700,12548.6666666666
202007하순,241,건고추,0,화건,중품,g,600,11826,0,11644,14817,11006.6666666666
202007하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,8484,0,7029,6896,9381.66666666666
202007하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,6201,0,5284,5710,7149.0
202007하순,231,무,1,봄,상품,개,1,1957,0,1717,1650,2119.33333333333
202007하순,231,무,1,봄,중품,개,1,1691,0,1526,1392,1807.0
202007하순,412,배,1,신고,중품,개,10,23216,0,22252,32983,23640.0
202007하순,211,배추,1,봄,중품,포기,1,3952,0,3307,0,0.0
202007하순,211,배추,1,봄,상품,포기,1,5319,0,4375,0,0.0
202007하순,211,배추,2,여름(고랭지),중품,포기,1,4502,0,0,3112,0.0
202007하순,211,배추,2,여름(고랭지),상품,포기,1,5739,0,0,3273,0.0
202007하순,411,사과,5,후지,중품,개,10,20056,0,19108,17367,16074.6666666666
202007하순,214,상추,2,청,중품,g,100,801,0,644,550,635.666666666666
202007하순,214,상추,1,적,상품,g,100,1351,0,1051,929,1039.66666666666
202007하순,214,상추,1,적,중품,g,100,854,0,698,594,701.666666666666
202007하순,245,양파,0,양파,중품,kg,1,1681,0,1662,1119,1367.33333333333
202007하순,245,양파,0,양파,상품,kg,1,1986,0,2068,1290,1679.0
202007하순,246,파,0,대파,중품,kg,1,1894,0,1981,1761,1693.66666666666
202007하순,246,파,0,대파,상품,kg,1,2848,0,2804,2688,2712.66666666666
202007하순,246,파,2,쪽파,중품,kg,1,4260,0,4777,3907,3949.0
202007하순,246,파,2,쪽파,상품,kg,1,5291,0,6257,7187,6444.0
202008상순,152,감자,1,수미,중품,g,100,201,0,223,171,197.666666666666
202008상순,152,감자,1,수미,상품,g,100,252,0,314,213,241.333333333333
202008상순,241,건고추,2,양건,상품,g,600,15489,0,15378,18692,14485.3333333333
202008상순,241,건고추,0,화건,중품,g,600,11923,0,11708,14622,10934.6666666666
202008상순,241,건고추,0,화건,상품,g,600,12956,0,12776,16563,12500.0
202008상순,241,건고추,2,양건,중품,g,600,13840,0,13652,16522,12912.3333333333
202008상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,6469,0,5326,5649,7120.66666666666
202008상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9285,0,7210,7186,9332.33333333333
202008상순,231,무,2,고랭지,상품,개,1,2095,0,0,1546,2249.33333333333
202008상순,231,무,2,고랭지,중품,개,1,1816,0,0,1364,1914.33333333333
202008상순,231,무,1,봄,중품,개,1,1718,0,1576,0,0.0
202008상순,231,무,1,봄,상품,개,1,2090,0,1883,0,0.0
202008상순,412,배,1,신고,중품,개,10,23389,0,22411,35585,24038.3333333333
202008상순,211,배추,2,여름(고랭지),상품,포기,1,5838,0,0,3328,4207.0
202008상순,211,배추,2,여름(고랭지),중품,포기,1,4846,0,0,3159,3781.0
202008상순,411,사과,5,후지,중품,개,10,21935,0,18970,17549,16449.6666666666
202008상순,411,사과,6,쓰가루,상품,개,10,20251,0,0,17639,0.0
202008상순,411,사과,6,쓰가루,중품,개,10,15512,0,0,11735,0.0
202008상순,214,상추,1,적,중품,g,100,1095,0,808,1155,952.333333333333
202008상순,214,상추,1,적,상품,g,100,1582,0,1205,1571,1242.33333333333
202008상순,214,상추,2,청,중품,g,100,1049,0,754,1126,885.666666666666
202008상순,245,양파,0,양파,상품,kg,1,1999,0,1978,1288,1700.0
202008상순,245,양파,0,양파,중품,kg,1,1695,0,1662,1044,1356.66666666666
202008상순,246,파,2,쪽파,중품,kg,1,4526,0,4925,3270,3787.66666666666
202008상순,246,파,2,쪽파,상품,kg,1,5584,0,6073,5966,6158.0
202008상순,246,파,0,대파,중품,kg,1,2289,0,1930,2011,1869.33333333333
202008상순,246,파,0,대파,상품,kg,1,3083,0,2814,2778,2841.66666666666
202008중순,152,감자,1,수미,중품,g,100,204,0,202,177,200.666666666666
202008중순,152,감자,1,수미,상품,g,100,270,0,289,213,250.333333333333
202008중순,241,건고추,2,양건,상품,g,600,16029,0,15475,18515,14426.3333333333
202008중순,241,건고추,2,양건,중품,g,600,14325,0,13813,16319,12844.6666666666
202008중순,241,건고추,0,화건,중품,g,600,12644,0,11770,14282,10821.3333333333
202008중순,241,건고추,0,화건,상품,g,600,14027,0,12807,16078,12308.3333333333
202008중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,9809,0,7447,7334,9311.66666666666
202008중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,6638,0,5691,5642,7093.0
202008중순,231,무,2,고랭지,중품,개,1,1997,0,0,1403,1889.66666666666
202008중순,231,무,2,고랭지,상품,개,1,2380,0,0,1558,2196.33333333333
202008중순,412,배,1,신고,중품,개,10,23229,0,23009,35106,24001.3333333333
202008중순,211,배추,2,여름(고랭지),상품,포기,1,7028,0,0,3436,4487.33333333333
202008중순,211,배추,2,여름(고랭지),중품,포기,1,5764,0,0,3259,4048.33333333333
202008중순,411,사과,5,후지,중품,개,10,22783,0,19511,17817,16921.6666666666
202008중순,411,사과,6,쓰가루,중품,개,10,14965,0,0,11387,0.0
202008중순,411,사과,6,쓰가루,상품,개,10,20740,0,0,17062,0.0
202008중순,214,상추,1,적,중품,g,100,1584,0,859,997,885.0
202008중순,214,상추,2,청,중품,g,100,1503,0,818,954,814.666666666666
202008중순,214,상추,1,적,상품,g,100,2095,0,1322,1676,1362.66666666666
202008중순,245,양파,0,양파,중품,kg,1,1751,0,1669,1035,1367.66666666666
202008중순,245,양파,0,양파,상품,kg,1,2067,0,1989,1322,1713.66666666666
202008중순,246,파,0,대파,중품,kg,1,2991,0,1886,2047,1925.66666666666
202008중순,246,파,2,쪽파,중품,kg,1,5790,0,4673,3157,3903.0
202008중순,246,파,2,쪽파,상품,kg,1,7278,0,5931,5611,6037.0
202008중순,246,파,0,대파,상품,kg,1,3837,0,2762,3021,3057.33333333333
202008하순,152,감자,1,수미,상품,g,100,278,0,268,217,256.0
202008하순,152,감자,1,수미,중품,g,100,215,0,193,182,206.0
202008하순,241,건고추,2,양건,상품,g,600,16717,0,15475,0,0.0
202008하순,241,건고추,1,햇산화건,상품,g,600,21236,0,0,13521,11938.0
202008하순,241,건고추,0,화건,상품,g,600,14163,0,12847,0,0.0
202008하순,241,건고추,3,햇산양건,상품,g,600,22363,0,0,15124,13688.6666666666
202008하순,241,건고추,1,햇산화건,중품,g,600,18629,0,0,12901,10977.0
202008하순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,6908,0,6201,5480,7087.66666666666
202008하순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,10037,0,8484,7203,9348.0
202008하순,231,무,2,고랭지,상품,개,1,2944,0,0,1605,2308.66666666666
202008하순,231,무,2,고랭지,중품,개,1,2422,0,0,1423,1998.33333333333
202008하순,412,배,1,신고,중품,개,10,22207,0,23216,27563,23479.0
202008하순,412,배,4,원황,상품,개,10,27030,0,0,32760,26558.6666666666
202008하순,412,배,4,원황,중품,개,10,22450,0,0,22789,17518.6666666666
202008하순,211,배추,2,여름(고랭지),상품,포기,1,9175,0,5739,3620,5567.33333333333
202008하순,211,배추,2,여름(고랭지),중품,포기,1,7085,0,4502,3389,4726.66666666666
202008하순,411,사과,5,후지,중품,개,10,20779,0,20056,18948,17514.3333333333
202008하순,411,사과,6,쓰가루,중품,개,10,15480,0,0,11185,11382.3333333333
202008하순,411,사과,6,쓰가루,상품,개,10,20341,0,0,16011,15529.0
202008하순,411,사과,7,홍로,중품,개,10,21824,0,0,16076,0.0
202008하순,214,상추,1,적,상품,g,100,2152,0,1351,1375,1354.0
202008하순,214,상추,2,청,중품,g,100,1427,0,801,687,846.333333333333
202008하순,214,상추,1,적,중품,g,100,1469,0,854,732,907.666666666666
202008하순,245,양파,0,양파,상품,kg,1,2064,0,1986,1290,1743.66666666666
202008하순,245,양파,0,양파,중품,kg,1,1784,0,1681,1015,1386.66666666666
202008하순,246,파,2,쪽파,상품,kg,1,9720,0,5291,5488,6065.0
202008하순,246,파,0,대파,상품,kg,1,3833,0,2848,2911,3171.66666666666
202008하순,246,파,2,쪽파,중품,kg,1,7988,0,4260,3085,3990.66666666666
202008하순,246,파,0,대파,중품,kg,1,2690,0,1894,1957,2002.0
202009상순,152,감자,1,수미,중품,g,100,216,0,201,178,210.333333333333
202009상순,152,감자,1,수미,상품,g,100,294,0,252,218,263.333333333333
202009상순,241,건고추,2,양건,중품,g,600,21549,0,13840,14830,13310.0
202009상순,241,건고추,2,양건,상품,g,600,21527,0,15489,15868,14350.0
202009상순,241,건고추,0,화건,중품,g,600,18530,0,11923,12712,11110.6666666666
202009상순,241,건고추,0,화건,상품,g,600,21664,0,12956,13778,12356.0
202009상순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,10194,0,9285,7115,9562.0
202009상순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7011,0,6469,5437,7096.0
202009상순,231,무,2,고랭지,상품,개,1,3578,0,2095,1798,2535.66666666666
202009상순,231,무,2,고랭지,중품,개,1,3075,0,1816,1566,2252.0
202009상순,412,배,1,신고,중품,개,10,21857,0,23389,25763,22840.0
202009상순,412,배,4,원황,중품,개,10,21292,0,0,21753,18152.6666666666
202009상순,412,배,4,원황,상품,개,10,26948,0,0,32515,26613.0
202009상순,211,배추,2,여름(고랭지),상품,포기,1,9621,0,5838,4478,6144.0
202009상순,211,배추,2,여름(고랭지),중품,포기,1,7471,0,4846,4148,5453.66666666666
202009상순,411,사과,6,쓰가루,중품,개,10,15691,0,15512,0,0.0
202009상순,411,사과,7,홍로,중품,개,10,20557,0,0,14960,15537.0
202009상순,411,사과,6,쓰가루,상품,개,10,20400,0,20251,0,0.0
202009상순,214,상추,1,적,상품,g,100,1483,0,1582,1207,1361.0
202009상순,214,상추,2,청,중품,g,100,875,0,1049,638,910.666666666666
202009상순,214,상추,1,적,중품,g,100,891,0,1095,692,987.333333333333
202009상순,245,양파,0,양파,상품,kg,1,2110,0,1999,1329,1730.66666666666
202009상순,245,양파,0,양파,중품,kg,1,1840,0,1695,1005,1388.0
202009상순,246,파,2,쪽파,상품,kg,1,10493,0,5584,5186,5857.33333333333
202009상순,246,파,2,쪽파,중품,kg,1,8957,0,4526,3450,3928.66666666666
202009상순,246,파,0,대파,상품,kg,1,3875,0,3083,2985,3319.33333333333
202009상순,246,파,0,대파,중품,kg,1,2813,0,2289,1980,2114.0
202009중순,152,감자,1,수미,상품,g,100,302,0,270,216,263.0
202009중순,152,감자,1,수미,중품,g,100,222,0,204,176,210.0
202009중순,241,건고추,2,양건,상품,g,600,21425,0,16029,15764,15229.3333333333
202009중순,241,건고추,0,화건,상품,g,600,21486,0,14027,13561,13065.3333333333
202009중순,241,건고추,0,화건,중품,g,600,18498,0,12644,12215,11639.0
202009중순,258,깐마늘(국산),1,깐마늘(국산),상품,kg,1,10169,0,9809,7129,9444.33333333333
202009중순,258,깐마늘(국산),1,깐마늘(국산),중품,kg,1,7070,0,6638,5423,7144.33333333333
202009중순,231,무,2,고랭지,중품,개,1,3174,0,1997,1836,2335.33333333333
202009중순,231,무,2,고랭지,상품,개,1,3869,0,2380,2090,2617.66666666666
202009중순,412,배,4,원황,상품,개,10,29289,0,0,30491,27562.6666666666
202009중순,412,배,4,원황,중품,개,10,21239,0,0,21541,18494.6666666666
202009중순,211,배추,2,여름(고랭지),상품,포기,1,10999,0,7028,5333,6019.0
202009중순,211,배추,2,여름(고랭지),중품,포기,1,8222,0,5764,4784,5415.66666666666
202009중순,411,사과,7,홍로,중품,개,10,20070,0,0,14177,14896.3333333333
202009중순,214,상추,1,적,중품,g,100,974,0,1584,987,911.666666666666
202009중순,214,상추,1,적,상품,g,100,1530,0,2095,1303,1290.0
202009중순,214,상추,2,청,중품,g,100,915,0,1503,909,836.666666666666
202009중순,245,양파,0,양파,상품,kg,1,2228,0,2067,1315,1744.33333333333
202009중순,245,양파,0,양파,중품,kg,1,1969,0,1751,1006,1419.66666666666
202009중순,246,파,0,대파,상품,kg,1,4301,0,3837,3162,3305.33333333333
202009중순,246,파,2,쪽파,중품,kg,1,9021,0,5790,3763,3822.66666666666
202009중순,246,파,0,대파,중품,kg,1,2973,0,2991,2123,2102.33333333333
