YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
201805상순,15205,감자 수미,20키로상자,상,74557.5555555555,98434.25,115127.75,41846.3333333333,35158.8379629629
201805중순,15205,감자 수미,20키로상자,상,50940.125,74557.5555555555,109036.555555555,49525.3333333333,37978.3888888888
201805하순,15205,감자 수미,20키로상자,상,41498.0,50940.125,98434.25,34959.7777777777,28350.574074074
201806상순,15205,감자 수미,20키로상자,상,25062.25,41498.0,74557.5555555555,28934.0,23804.949074074
201806중순,15205,감자 수미,20키로상자,상,23764.6666666666,25062.25,50940.125,23904.625,20516.5509259259
201806하순,15205,감자 수미,20키로상자,상,23870.0,23764.6666666666,41498.0,24857.5555555555,17564.2824074074
201807상순,15205,감자 수미,20키로상자,상,24741.5,23870.0,25062.25,25402.75,17505.1296296296
201807중순,15205,감자 수미,20키로상자,상,24151.8888888888,24741.5,23764.6666666666,27055.5555555555,17983.7453703703
201807하순,15205,감자 수미,20키로상자,상,28255.1111111111,24151.8888888888,23870.0,27847.6666666666,19177.6074074074
201808상순,15205,감자 수미,20키로상자,상,37492.5,28255.1111111111,24741.5,31401.875,19619.6084656084
201808중순,15205,감자 수미,20키로상자,상,37474.0,37492.5,24151.8888888888,34776.0,20299.2962962962
201808하순,15205,감자 수미,20키로상자,상,42553.9,37474.0,28255.1111111111,36521.8,20281.9259259259
201809상순,15205,감자 수미,20키로상자,상,40545.0,42553.9,37492.5,34139.375,20210.3888888888
201809중순,15205,감자 수미,20키로상자,상,40888.3333333333,40545.0,37474.0,34078.4444444444,20119.7071428571
201809하순,15205,감자 수미,20키로상자,상,43794.2,40888.3333333333,42553.9,35613.2222222222,20534.7724867724
201810상순,15205,감자 수미,20키로상자,상,39750.7777777777,43794.2,40545.0,37270.4,19225.574074074
201810중순,15205,감자 수미,20키로상자,상,38609.5555555555,39750.7777777777,40888.3333333333,36015.2222222222,19836.75
201810하순,15205,감자 수미,20키로상자,상,38498.5555555555,38609.5555555555,43794.2,33901.2222222222,20383.8407407407
201811상순,15205,감자 수미,20키로상자,상,43583.2222222222,38498.5555555555,39750.7777777777,35208.4444444444,22684.6481481481
201811중순,15205,감자 수미,20키로상자,상,42668.375,43583.2222222222,38609.5555555555,35669.125,23339.4768518518
201811하순,15205,감자 수미,20키로상자,상,40473.0,42668.375,38498.5555555555,38945.3333333333,24387.2129629629
201812상순,15205,감자 수미,20키로상자,상,39453.75,40473.0,43583.2222222222,37812.375,24987.8888888888
201812중순,15205,감자 수미,20키로상자,상,42736.0,39453.75,42668.375,45214.0,24233.0046296296
201812하순,15205,감자 수미,20키로상자,상,42905.4444444444,42736.0,40473.0,43034.7777777777,25547.3185185185
201901상순,15205,감자 수미,20키로상자,상,42425.8571428571,42905.4444444444,39453.75,44170.2857142857,26176.0793650793
201901중순,15205,감자 수미,20키로상자,상,39410.625,42425.8571428571,42736.0,48283.7777777777,25604.1203703703
201901하순,15205,감자 수미,20키로상자,상,40487.0,39410.625,42905.4444444444,50243.0,28817.3185185185
201902상순,15205,감자 수미,20키로상자,상,42759.8,40487.0,42425.8571428571,55380.6666666666,32006.7129629629
201902중순,15205,감자 수미,20키로상자,상,42351.4444444444,42759.8,39410.625,59133.0,30440.2156084656
201902하순,15205,감자 수미,20키로상자,상,41386.4285714285,42351.4444444444,40487.0,60486.7142857142,32121.6904761904
201903상순,15205,감자 수미,20키로상자,상,49899.75,41386.4285714285,42759.8,64069.7777777777,34324.9814814814
201903중순,15205,감자 수미,20키로상자,상,57439.0,49899.75,42351.4444444444,70821.5,36563.9907407407
201903하순,15205,감자 수미,20키로상자,상,64747.0,57439.0,41386.4285714285,92194.7,40465.9333333333
201904상순,15205,감자 수미,20키로상자,상,60224.3333333333,64747.0,49899.75,115127.75,39218.5277777777
201904중순,15205,감자 수미,20키로상자,상,51644.0,60224.3333333333,57439.0,109036.555555555,41861.6898148148
201904하순,15205,감자 수미,20키로상자,상,41836.0,51644.0,64747.0,98434.25,41598.7407407407
201905상순,15205,감자 수미,20키로상자,상,43263.3333333333,41836.0,60224.3333333333,74557.5555555555,42902.0694444444
201905중순,15205,감자 수미,20키로상자,상,43274.625,43263.3333333333,51644.0,50940.125,44515.9305555555
201905하순,15205,감자 수미,20키로상자,상,29787.3,43274.625,41836.0,41498.0,33195.074074074
201906상순,15205,감자 수미,20키로상자,상,21312.5,29787.3,43263.3333333333,25062.25,25265.2916666666
201906중순,15205,감자 수미,20키로상자,상,18377.0,21312.5,43274.625,23764.6666666666,21960.8472222222
201906하순,15205,감자 수미,20키로상자,상,19100.25,18377.0,29787.3,23870.0,20506.199074074
201907상순,15205,감자 수미,20키로상자,상,16363.6666666666,19100.25,21312.5,24741.5,20470.7962962962
201907중순,15205,감자 수미,20키로상자,상,19713.4444444444,16363.6666666666,18377.0,24151.8888888888,21377.3379629629
201907하순,15205,감자 수미,20키로상자,상,19781.8888888888,19713.4444444444,19100.25,28255.1111111111,23308.0888888888
201908상순,15205,감자 수미,20키로상자,상,18478.875,19781.8888888888,16363.6666666666,37492.5,24084.1964285714
201908중순,15205,감자 수미,20키로상자,상,18589.375,18478.875,19713.4444444444,37474.0,25620.9259259259
201908하순,15205,감자 수미,20키로상자,상,16749.9,18589.375,19781.8888888888,42553.9,25909.4518518518
201909상순,15205,감자 수미,20키로상자,상,17472.125,16749.9,18478.875,40545.0,25125.0138888888
201909중순,15205,감자 수미,20키로상자,상,17827.0,17472.125,18589.375,40888.3333333333,25032.3314814814
201909하순,15205,감자 수미,20키로상자,상,16790.875,17827.0,16749.9,43794.2,25670.5608465608
201910상순,15205,감자 수미,20키로상자,상,16971.6666666666,16790.875,17472.125,39750.7777777777,25920.5592592592
201910중순,15205,감자 수미,20키로상자,상,18049.625,16971.6666666666,17827.0,38609.5555555555,25901.1574074074
201910하순,15205,감자 수미,20키로상자,상,16343.6,18049.625,16790.875,38498.5555555555,25829.5814814814
201911상순,15205,감자 수미,20키로상자,상,19046.625,16343.6,16971.6666666666,43583.2222222222,27781.1712962962
201911중순,15205,감자 수미,20키로상자,상,19557.1111111111,19046.625,18049.625,42668.375,28977.2592592592
201911하순,15205,감자 수미,20키로상자,상,20174.5555555555,19557.1111111111,16343.6,40473.0,30899.287037037
201912상순,15205,감자 수미,20키로상자,상,20087.875,20174.5555555555,19046.625,39453.75,30608.2731481481
201912중순,15205,감자 수미,20키로상자,상,18996.0,20087.875,19557.1111111111,42736.0,31817.0416666666
201912하순,15205,감자 수미,20키로상자,상,23131.5555555555,18996.0,20174.5555555555,42905.4444444444,32817.6148148148
202001상순,15205,감자 수미,20키로상자,상,25534.5714285714,23131.5555555555,20087.875,42425.8571428571,32968.8095238095
202001중순,15205,감자 수미,20키로상자,상,31222.625,25534.5714285714,18996.0,39410.625,31513.2453703703
202001하순,15205,감자 수미,20키로상자,상,25292.625,31222.625,23131.5555555555,40487.0,33510.0185185185
202002상순,15205,감자 수미,20키로상자,상,32808.625,25292.625,25534.5714285714,42759.8,35691.7296296296
202002중순,15205,감자 수미,20키로상자,상,31611.1111111111,32808.625,31222.625,42351.4444444444,34849.9933862433
202002하순,15205,감자 수미,20키로상자,상,47156.75,31611.1111111111,25292.625,41386.4285714285,35716.0238095238
202003상순,15205,감자 수미,20키로상자,상,39013.875,47156.75,32808.625,49899.75,41217.787037037
202003중순,15205,감자 수미,20키로상자,상,42721.7777777777,39013.875,31611.1111111111,57439.0,44528.8657407407
202003하순,15205,감자 수미,20키로상자,상,44674.3333333333,42721.7777777777,47156.75,64747.0,49818.0666666666
202004상순,15205,감자 수미,20키로상자,상,41647.0,44674.3333333333,39013.875,60224.3333333333,46707.8055555555
202004중순,15205,감자 수미,20키로상자,상,45116.75,41647.0,42721.7777777777,51644.0,47278.5046296296
202004하순,15205,감자 수미,20키로상자,상,49584.4444444444,45116.75,44674.3333333333,41836.0,44104.6666666666
202005상순,15205,감자 수미,20키로상자,상,48522.75,49584.4444444444,41647.0,43263.3333333333,45690.3055555555
202005중순,15205,감자 수미,20키로상자,상,43740.4444444444,48522.75,45116.75,43274.625,47913.3611111111
202005하순,15205,감자 수미,20키로상자,상,28288.2222222222,43740.4444444444,49584.4444444444,29787.3,34731.6925925926
202006상순,15205,감자 수미,20키로상자,상,27899.2222222222,28288.2222222222,48522.75,21312.5,25102.9166666666
202006중순,15205,감자 수미,20키로상자,상,25177.1111111111,27899.2222222222,43740.4444444444,18377.0,22015.4305555555
202006하순,15205,감자 수미,20키로상자,상,20325.5,25177.1111111111,28288.2222222222,19100.25,21779.2083333333
202007상순,15205,감자 수미,20키로상자,상,19618.4444444444,20325.5,27899.2222222222,16363.6666666666,20240.8703703703
202007중순,15205,감자 수미,20키로상자,상,20345.875,19618.4444444444,25177.1111111111,19713.4444444444,21934.5277777777
202007하순,15205,감자 수미,20키로상자,상,22674.9,20345.875,20325.5,19781.8888888888,23553.7851851851
202008상순,15205,감자 수미,20키로상자,상,27167.5714285714,22674.9,19618.4444444444,18478.875,23731.1071428571
202008중순,15205,감자 수미,20키로상자,상,29195.1111111111,27167.5714285714,20345.875,18589.375,25309.074074074
202008하순,15205,감자 수미,20키로상자,상,30142.6666666666,29195.1111111111,22674.9,16749.9,25821.7851851851
202009상순,15205,감자 수미,20키로상자,상,29065.1111111111,30142.6666666666,27167.5714285714,17472.125,25125.0138888888
202009중순,15205,감자 수미,20키로상자,상,30463.625,29065.1111111111,29195.1111111111,17827.0,25032.3314814814
202009하순,15205,감자 수미,20키로상자,상,32092.7777777777,30463.625,30142.6666666666,16790.875,25670.5608465608
202010상순,15205,감자 수미,20키로상자,상,30682.3333333333,32092.7777777777,29065.1111111111,16971.6666666666,25920.5592592592
202010중순,15205,감자 수미,20키로상자,상,27132.75,30682.3333333333,30463.625,18049.625,25901.1574074074
202010하순,15205,감자 수미,20키로상자,상,28129.3,27132.75,32092.7777777777,16343.6,25829.5814814814
202011상순,15205,감자 수미,20키로상자,상,28878.875,28129.3,30682.3333333333,19046.625,27781.1712962962
202011중순,15205,감자 수미,20키로상자,상,28705.3333333333,28878.875,27132.75,19557.1111111111,28977.2592592592
202011하순,15205,감자 수미,20키로상자,상,28987.25,28705.3333333333,28129.3,20174.5555555555,30899.287037037
202012상순,15205,감자 수미,20키로상자,상,28334.0,28987.25,28878.875,20087.875,30608.2731481481
202012중순,15205,감자 수미,20키로상자,상,27792.625,28334.0,28705.3333333333,18996.0,31817.0416666666
202012하순,15205,감자 수미,20키로상자,상,29702.2,27792.625,28987.25,23131.5555555555,32817.6148148148
202101상순,15205,감자 수미,20키로상자,상,40769.1666666666,29702.2,28334.0,25534.5714285714,32968.8095238095
202101중순,15205,감자 수미,20키로상자,상,42077.3333333333,40769.1666666666,27792.625,31222.625,33322.3425925925
202101하순,15205,감자 수미,20키로상자,상,38563.3333333333,42077.3333333333,29702.2,25292.625,33510.0185185185
202102상순,15205,감자 수미,20키로상자,상,44619.1111111111,38563.3333333333,40769.1666666666,32808.625,35970.4379629629
202102중순,15205,감자 수미,20키로상자,상,37598.1428571428,44619.1111111111,42077.3333333333,31611.1111111111,34875.9351851851
202102하순,15205,감자 수미,20키로상자,상,46297.3333333333,37598.1428571428,38563.3333333333,47156.75,39999.1071428571
202103상순,15205,감자 수미,20키로상자,상,41993.2222222222,46297.3333333333,44619.1111111111,39013.875,42276.912037037
202103중순,15205,감자 수미,20키로상자,상,44973.8888888888,41993.2222222222,37598.1428571428,42721.7777777777,45073.0509259259
202103하순,15205,감자 수미,20키로상자,상,50238.6666666666,44973.8888888888,46297.3333333333,44674.3333333333,49147.5111111111
202104상순,15205,감자 수미,20키로상자,상,52161.5555555555,50238.6666666666,41993.2222222222,41647.0,46562.0277777777
202104중순,15205,감자 수미,20키로상자,상,49735.625,52161.5555555555,44973.8888888888,45116.75,44204.2129629629
202104하순,15205,감자 수미,20키로상자,상,39849.5555555555,49735.625,50238.6666666666,49584.4444444444,43029.4814814814
202105상순,15205,감자 수미,20키로상자,상,35688.375,39849.5555555555,52161.5555555555,48522.75,44544.1388888889
202105중순,15205,감자 수미,20키로상자,상,30354.8888888888,35688.375,49735.625,43740.4444444444,45513.4675925925
202105하순,15205,감자 수미,20키로상자,상,26344.8888888888,30354.8888888888,39849.5555555555,28288.2222222222,31011.7666666666
202106상순,15205,감자 수미,20키로상자,상,20955.6666666666,26344.8888888888,35688.375,27899.2222222222,24757.9907407407
202106중순,15205,감자 수미,20키로상자,상,18250.875,20955.6666666666,30354.8888888888,25177.1111111111,22015.4305555555
202106하순,15205,감자 수미,20키로상자,상,19178.3333333333,18250.875,26344.8888888888,20325.5,21098.5833333333
202107상순,15205,감자 수미,20키로상자,상,20931.2222222222,19178.3333333333,20955.6666666666,19618.4444444444,20241.2037037037
202107중순,15205,감자 수미,20키로상자,상,20168.75,20931.2222222222,18250.875,20345.875,21403.7361111111
202107하순,15205,감자 수미,20키로상자,상,23343.8,20168.75,19178.3333333333,22674.9,23434.8185185185
202108상순,15205,감자 수미,20키로상자,상,28258.0,23343.8,20931.2222222222,27167.5714285714,25682.7738095238
202108중순,15205,감자 수미,20키로상자,상,29960.0,28258.0,20168.75,29195.1111111111,27594.074074074
202108하순,15205,감자 수미,20키로상자,상,28987.1111111111,29960.0,23343.8,30142.6666666666,28767.8962962963
202109상순,15205,감자 수미,20키로상자,상,29590.0,28987.1111111111,28258.0,29065.1111111111,28106.125
202109중순,15205,감자 수미,20키로상자,상,31365.1428571428,29590.0,29960.0,30463.625,28510.6231481481
202109하순,15205,감자 수미,20키로상자,상,30398.0,31365.1428571428,28987.1111111111,32092.7777777777,29588.6296296296
202110상순,15205,감자 수미,20키로상자,상,28628.375,30398.0,29590.0,30682.3333333333,29318.0777777777
202110중순,15205,감자 수미,20키로상자,상,29441.5555555555,28628.375,31365.1428571428,27132.75,28189.9907407407
202110하순,15205,감자 수미,20키로상자,상,28299.8888888888,29441.5555555555,30398.0,28129.3,28143.2481481481
202111상순,15205,감자 수미,20키로상자,상,30181.4444444444,28299.8888888888,28628.375,28878.875,29376.9212962962
202111중순,15205,감자 수미,20키로상자,상,33761.3333333333,30181.4444444444,29441.5555555555,28705.3333333333,30634.7777777777
202111하순,15205,감자 수미,20키로상자,상,36023.875,33761.3333333333,28299.8888888888,28987.25,32139.787037037
202112상순,15205,감자 수미,20키로상자,상,35233.6666666666,36023.875,30181.4444444444,28334.0,31688.6435185185
202112중순,15205,감자 수미,20키로상자,상,32679.125,35233.6666666666,33761.3333333333,27792.625,33251.9166666666
202112하순,15205,감자 수미,20키로상자,상,42440.6,32679.125,36023.875,29702.2,34313.1814814814
202201상순,15205,감자 수미,20키로상자,상,41487.5714285714,42440.6,35233.6666666666,40769.1666666666,37747.5317460317
202201중순,15205,감자 수미,20키로상자,상,41723.3333333333,41487.5714285714,32679.125,42077.3333333333,37570.1944444444
202201하순,15205,감자 수미,20키로상자,상,42772.875,41723.3333333333,42440.6,38563.3333333333,37221.7222222222
202202상순,15205,감자 수미,20키로상자,상,45327.1666666666,42772.875,41487.5714285714,44619.1111111111,40062.512037037
202202중순,15205,감자 수미,20키로상자,상,45113.875,45327.1666666666,41723.3333333333,37598.1428571428,37186.8994708994
202202하순,15205,감자 수미,20키로상자,상,50586.0,45113.875,42772.875,46297.3333333333,44946.8373015873
202203상순,15205,감자 수미,20키로상자,상,49159.1111111111,50586.0,45327.1666666666,41993.2222222222,43635.6157407407
202203중순,15205,감자 수미,20키로상자,상,50587.125,49159.1111111111,45113.875,44973.8888888888,48378.2222222222
202203하순,15205,감자 수미,20키로상자,상,67062.9,50587.125,50586.0,50238.6666666666,53220.0
202204상순,15205,감자 수미,20키로상자,상,67194.25,67062.9,49159.1111111111,52161.5555555555,51344.2962962962
202204중순,15205,감자 수미,20키로상자,상,61094.7777777777,67194.25,50587.125,49735.625,48832.125
202204하순,15205,감자 수미,20키로상자,상,72730.6666666666,61094.7777777777,67062.9,39849.5555555555,43756.6666666666
202205상순,15205,감자 수미,20키로상자,상,72345.125,72730.6666666666,67194.25,35688.375,44544.1388888889
202205중순,15205,감자 수미,20키로상자,상,53828.0,72345.125,61094.7777777777,30354.8888888888,45513.4675925926
202205하순,15205,감자 수미,20키로상자,상,44992.1111111111,53828.0,72730.6666666666,26344.8888888888,31011.7666666666
202206상순,15205,감자 수미,20키로상자,상,35504.8888888888,44992.1111111111,72345.125,20955.6666666666,24757.9907407407
202206중순,15205,감자 수미,20키로상자,상,36619.0,35504.8888888888,53828.0,18250.875,22015.4305555555
202206하순,15205,감자 수미,20키로상자,상,35295.2222222222,36619.0,44992.1111111111,19178.3333333333,21124.6111111111
202207상순,15205,감자 수미,20키로상자,상,31390.75,35295.2222222222,35504.8888888888,20931.2222222222,21763.7222222222
202207중순,15205,감자 수미,20키로상자,상,35205.6666666666,31390.75,36619.0,20168.75,21555.5046296296
202207하순,15205,감자 수미,20키로상자,상,34771.0,35205.6666666666,35295.2222222222,23343.8,24622.1222222222
202208상순,15205,감자 수미,20키로상자,상,37765.7777777777,34771.0,31390.75,28258.0,28942.4821428571
202208중순,15205,감자 수미,20키로상자,상,38959.7777777777,37765.7777777777,35205.6666666666,29960.0,31310.3703703703
202208하순,15205,감자 수미,20키로상자,상,38485.4444444444,38959.7777777777,34771.0,28987.1111111111,31883.8592592592
202209상순,15205,감자 수미,20키로상자,상,40017.5,38485.4444444444,37765.7777777777,29590.0,30931.4953703703
202209중순,15205,감자 수미,20키로상자,상,39841.0,40017.5,38959.7777777777,31365.1428571428,31969.0707671957
202209하순,15205,감자 수미,20키로상자,상,36873.2222222222,39841.0,38485.4444444444,30398.0,32701.3333333333
202210상순,15205,감자 수미,20키로상자,상,37901.375,36873.2222222222,40017.5,28628.375,32193.7027777777
202210중순,15205,감자 수미,20키로상자,상,40007.4444444444,37901.375,39841.0,29441.5555555555,30863.1759259259
202210하순,15205,감자 수미,20키로상자,상,37984.1111111111,40007.4444444444,36873.2222222222,28299.8888888888,30110.137037037
202211상순,15205,감자 수미,20키로상자,상,40469.7777777777,37984.1111111111,37901.375,30181.4444444444,31422.9212962962
202211중순,15205,감자 수미,20키로상자,상,41064.0,40469.7777777777,40007.4444444444,33761.3333333333,32711.9305555555
202211하순,15205,감자 수미,20키로상자,상,42789.8888888888,41064.0,37984.1111111111,36023.875,34652.1527777777
202212상순,15205,감자 수미,20키로상자,상,39267.2222222222,42789.8888888888,40469.7777777777,35233.6666666666,33793.3472222222
202212중순,15205,감자 수미,20키로상자,상,39878.25,39267.2222222222,41064.0,32679.125,34402.5833333333
202212하순,15205,감자 수미,20키로상자,상,47069.5,39878.25,42789.8888888888,42440.6,38349.4148148148
201801상순,24501,대파(일반),1키로단,상,1685.28571428571,1549.33333333333,1574.875,2098.57142857142,1620.0291005291
201801중순,24501,대파(일반),1키로단,상,1624.88888888888,1685.28571428571,1588.88888888888,1932.22222222222,1422.50925925925
201801하순,24501,대파(일반),1키로단,상,1834.33333333333,1624.88888888888,1549.33333333333,2073.5,1520.26666666666
201802상순,24501,대파(일반),1키로단,상,2530.11111111111,1834.33333333333,1685.28571428571,2119.88888888888,1793.42129629629
201802중순,24501,대파(일반),1키로단,상,1537.83333333333,2530.11111111111,1624.88888888888,2121.625,1977.73214285714
201802하순,24501,대파(일반),1키로단,상,1444.28571428571,1537.83333333333,1834.33333333333,2347.85714285714,1889.74603174603
201803상순,24501,대파(일반),1키로단,상,1426.0,1444.28571428571,2530.11111111111,2875.88888888888,1913.81018518518
201803중순,24501,대파(일반),1키로단,상,1309.125,1426.0,1537.83333333333,2509.375,1816.84722222222
201803하순,24501,대파(일반),1키로단,상,1121.2,1309.125,1444.28571428571,2475.8,1716.19259259259
201804상순,24501,대파(일반),1키로단,상,914.125,1121.2,1426.0,2122.5,1814.7037037037
201804중순,24501,대파(일반),1키로단,상,787.444444444444,914.125,1309.125,1528.11111111111,1640.25462962962
201804하순,24501,대파(일반),1키로단,상,1001.75,787.444444444444,1121.2,1264.0,1653.62962962962
201805상순,24501,대파(일반),1키로단,상,1254.0,1001.75,914.125,1524.33333333333,1710.49537037037
201805중순,24501,대파(일반),1키로단,상,883.625,1254.0,787.444444444444,1380.88888888888,1521.39351851851
201805하순,24501,대파(일반),1키로단,상,1385.3,883.625,1001.75,1349.55555555555,1511.76296296296
201806상순,24501,대파(일반),1키로단,상,1237.0,1385.3,1254.0,1236.88888888888,1322.68055555555
201806중순,24501,대파(일반),1키로단,상,1148.88888888888,1237.0,883.625,1130.625,1218.27314814814
201806하순,24501,대파(일반),1키로단,상,1288.88888888888,1148.88888888888,1385.3,958.444444444444,1023.70833333333
201807상순,24501,대파(일반),1키로단,상,1323.625,1288.88888888888,1237.0,1073.75,1128.79629629629
201807중순,24501,대파(일반),1키로단,상,1202.77777777777,1323.625,1148.88888888888,1287.22222222222,1176.77777777777
201807하순,24501,대파(일반),1키로단,상,1399.88888888888,1202.77777777777,1288.88888888888,1571.44444444444,1256.81481481481
201808상순,24501,대파(일반),1키로단,상,1608.75,1399.88888888888,1323.625,1887.75,1503.16666666666
201808중순,24501,대파(일반),1키로단,상,1843.125,1608.75,1202.77777777777,2080.25,1538.05555555555
201808하순,24501,대파(일반),1키로단,상,2981.1,1843.125,1399.88888888888,2128.5,1759.92592592592
201809상순,24501,대파(일반),1키로단,상,2997.375,2981.1,1608.75,1798.5,1640.35185185185
201809중순,24501,대파(일반),1키로단,상,2670.66666666666,2997.375,1843.125,1832.22222222222,1738.30621693121
201809하순,24501,대파(일반),1키로단,상,2904.0,2670.66666666666,2981.1,1665.55555555555,1627.32804232804
201810상순,24501,대파(일반),1키로단,상,2809.44444444444,2904.0,2997.375,2145.0,1665.94907407407
201810중순,24501,대파(일반),1키로단,상,1848.77777777777,2809.44444444444,2670.66666666666,1306.66666666666,1301.80555555555
201810하순,24501,대파(일반),1키로단,상,1907.77777777777,1848.77777777777,2904.0,1207.55555555555,1256.75185185185
201811상순,24501,대파(일반),1키로단,상,1852.44444444444,1907.77777777777,2809.44444444444,1120.0,1287.66666666666
201811중순,24501,대파(일반),1키로단,상,1827.75,1852.44444444444,1848.77777777777,1317.125,1532.22685185185
201811하순,24501,대파(일반),1키로단,상,1606.22222222222,1827.75,1907.77777777777,1459.22222222222,1673.9537037037
201812상순,24501,대파(일반),1키로단,상,1827.375,1606.22222222222,1852.44444444444,1574.875,1764.06944444444
201812중순,24501,대파(일반),1키로단,상,1530.66666666666,1827.375,1827.75,1588.88888888888,1535.62037037037
201812하순,24501,대파(일반),1키로단,상,1412.0,1530.66666666666,1606.22222222222,1549.33333333333,1511.73333333333
201901상순,24501,대파(일반),1키로단,상,1500.85714285714,1412.0,1827.375,1685.28571428571,1525.07671957671
201901중순,24501,대파(일반),1키로단,상,1188.5,1500.85714285714,1530.66666666666,1624.88888888888,1410.84722222222
201901하순,24501,대파(일반),1키로단,상,1170.7,1188.5,1412.0,1834.33333333333,1665.97777777777
201902상순,24501,대파(일반),1키로단,상,1156.4,1170.7,1500.85714285714,2530.11111111111,2000.625
201902중순,24501,대파(일반),1키로단,상,1170.33333333333,1156.4,1188.5,1537.83333333333,1746.77182539682
201902하순,24501,대파(일반),1키로단,상,953.142857142857,1170.33333333333,1170.7,1444.28571428571,1785.41269841269
201903상순,24501,대파(일반),1키로단,상,914.375,953.142857142857,1156.4,1426.0,1711.01851851851
201903중순,24501,대파(일반),1키로단,상,851.222222222222,914.375,1170.33333333333,1309.125,1605.66666666666
201903하순,24501,대파(일반),1키로단,상,698.444444444444,851.222222222222,953.142857142857,1121.2,1445.88888888888
201904상순,24501,대파(일반),1키로단,상,842.111111111111,698.444444444444,914.375,914.125,1450.37037037037
201904중순,24501,대파(일반),1키로단,상,829.666666666666,842.111111111111,851.222222222222,787.444444444444,1248.47685185185
201904하순,24501,대파(일반),1키로단,상,894.625,829.666666666666,698.444444444444,1001.75,1293.62037037037
201905상순,24501,대파(일반),1키로단,상,1187.22222222222,894.625,842.111111111111,1254.0,1481.23611111111
201905중순,24501,대파(일반),1키로단,상,1414.375,1187.22222222222,829.666666666666,883.625,1308.06018518518
201905하순,24501,대파(일반),1키로단,상,1718.9,1414.375,894.625,1385.3,1504.39629629629
201906상순,24501,대파(일반),1키로단,상,1756.125,1718.9,1187.22222222222,1237.0,1329.88888888888
201906중순,24501,대파(일반),1키로단,상,1439.77777777777,1756.125,1414.375,1148.88888888888,1219.08796296296
201906하순,24501,대파(일반),1키로단,상,1370.875,1439.77777777777,1718.9,1288.88888888888,1173.29629629629
201907상순,24501,대파(일반),1키로단,상,1561.66666666666,1370.875,1756.125,1323.625,1250.70833333333
201907중순,24501,대파(일반),1키로단,상,1563.55555555555,1561.66666666666,1439.77777777777,1202.77777777777,1229.62962962962
201907하순,24501,대파(일반),1키로단,상,1582.88888888888,1563.55555555555,1370.875,1399.88888888888,1318.44444444444
201908상순,24501,대파(일반),1키로단,상,1908.625,1582.88888888888,1561.66666666666,1608.75,1640.08333333333
201908중순,24501,대파(일반),1키로단,상,1623.625,1908.625,1563.55555555555,1843.125,1699.26388888888
201908하순,24501,대파(일반),1키로단,상,1334.9,1623.625,1582.88888888888,2981.1,1983.42592592592
201909상순,24501,대파(일반),1키로단,상,1732.0,1334.9,1908.625,2997.375,1824.9074074074
201909중순,24501,대파(일반),1키로단,상,1701.14285714285,1732.0,1623.625,2670.66666666666,1928.11574074074
201909하순,24501,대파(일반),1키로단,상,1683.875,1701.14285714285,1334.9,2904.0,1818.67195767195
201910상순,24501,대파(일반),1키로단,상,1734.11111111111,1683.875,1732.0,2809.44444444444,2004.43055555555
201910중순,24501,대파(일반),1키로단,상,1503.25,1734.11111111111,1701.14285714285,1848.77777777777,1542.68981481481
201910하순,24501,대파(일반),1키로단,상,1576.8,1503.25,1683.875,1907.77777777777,1512.51111111111
201911상순,24501,대파(일반),1키로단,상,1468.0,1576.8,1734.11111111111,1852.44444444444,1504.18981481481
201911중순,24501,대파(일반),1키로단,상,1571.33333333333,1468.0,1503.25,1827.75,1637.625
201911하순,24501,대파(일반),1키로단,상,1425.33333333333,1571.33333333333,1576.8,1606.22222222222,1741.73148148148
201912상순,24501,대파(일반),1키로단,상,1494.25,1425.33333333333,1468.0,1827.375,1848.23611111111
201912중순,24501,대파(일반),1키로단,상,1333.0,1494.25,1571.33333333333,1530.66666666666,1631.10185185185
201912하순,24501,대파(일반),1키로단,상,1405.66666666666,1333.0,1425.33333333333,1412.0,1630.84444444444
202001상순,24501,대파(일반),1키로단,상,1406.28571428571,1405.66666666666,1494.25,1500.85714285714,1669.4365079365
202001중순,24501,대파(일반),1키로단,상,1084.625,1406.28571428571,1333.0,1188.5,1486.38888888888
202001하순,24501,대파(일반),1키로단,상,926.375,1084.625,1405.66666666666,1170.7,1692.84444444444
202002상순,24501,대파(일반),1키로단,상,1106.125,926.375,1406.28571428571,1156.4,2000.625
202002중순,24501,대파(일반),1키로단,상,924.555555555555,1106.125,1084.625,1170.33333333333,1746.77182539682
202002하순,24501,대파(일반),1키로단,상,922.125,924.555555555555,926.375,953.142857142857,1785.41269841269
202003상순,24501,대파(일반),1키로단,상,807.375,922.125,1106.125,914.375,1711.01851851851
202003중순,24501,대파(일반),1키로단,상,788.0,807.375,924.555555555555,851.222222222222,1605.66666666666
202003하순,24501,대파(일반),1키로단,상,766.111111111111,788.0,922.125,698.444444444444,1445.88888888888
202004상순,24501,대파(일반),1키로단,상,823.333333333333,766.111111111111,807.375,842.111111111111,1449.74537037037
202004중순,24501,대파(일반),1키로단,상,905.375,823.333333333333,788.0,829.666666666666,1262.55092592592
